STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Plot	Title	Step	SearchID	Line	AcceptNpc	SubmitNpc	SceneID	AcceptSceneID	SubmitSceneID	AutoAcceptID	AutoSubmit	PreTaskLimit	NextTaskLimit	NotShowMenu	Relation	LuckValue	AcceptLimit	AcceptReputationLimit	ReputationLimit	SubmitLimit	AcceptDecMoney	SubFunction	TaskItemList	RefreshMonster	TimeLimitLength	SubmitNpcEx	TaskScript	TitleId	ContextId	AcceptDialogId	CompleteDialogId	UnCompleteDialogId	TaskTargetId	TrackInfoID	LineNextInfo	CanAcceptMenu	UncompleteMenu	CompleteMenu	AcceptMovie	SubmitMovie	DramaAccept	DramaSubmit	CanGiveup	ShareType	RepeatType	RepeatPeriod	CountDayLimit	NeedVip	TimeLimitLenghtEx	AcceptArea	AcceptRepLimit	ConditionPrize
83400		ÁèÏö³Ç		s830303	5	WorldNpc07621	WorldNpc07621		23	23								3174;3173	repute_jianghu|60418383										title_83400	context_83400	accept_83400_1;menu_83400_1	complete_83400		target_83400		next_83400	CanAcceptMenu_83400		CompleteMenu_83400					1	1	1	1	1			141		
83401		ÁèÏö³Ç		s830303	5	WorldNpc07621	WorldNpc07622		23	23								3174;3173	repute_jianghu|60418383										title_83401	context_83401	accept_83401_1;menu_83401_1	complete_83401		target_83401		next_83401	CanAcceptMenu_83401		CompleteMenu_83401					1	1	1	1	1			141		10416&3769|100098|conditiontext_100098|0|conditiontips_0;10416&3768|100097|conditiontext_100097|14|conditiontips_14;10416&3767|100096|conditiontext_100096|17|conditiontips_17;10416&3765|100094|conditiontext_100094|17|conditiontips_17;10416&3764|100093|conditiontext_100093|13|conditiontips_13;10416&3763|100092|conditiontext_100092|1|conditiontips_1;10416&3762|100091|conditiontext_100091|0|conditiontips_0
83402		ÁèÏö³Ç		s830303	7	WorldNpc07622	WorldNpc07622		23	23								3174;3173;10416;3762	repute_jianghu|60418383										title_83402	context_83402	accept_83402_1;menu_83402_1	complete_83402		target_83402		next_83402	CanAcceptMenu_83402		CompleteMenu_83402					1	1	1	1	1			141		
83403		ÁèÏö³Ç		s830303	5	WorldNpc07622	WorldNpc07623		23	23								3174;3173	repute_jianghu|60418383										title_83403	context_83403	accept_83403_1;menu_83403_1	complete_83403		target_83403		next_83403	CanAcceptMenu_83403		CompleteMenu_83403					1	1	1	1	1			141		
83404		ÁèÏö³Ç		s830303	5	WorldNpc07624	WorldNpc07624		23	23								3174;3173	repute_jianghu|60418383										title_83404	context_83404	accept_83404_1;menu_83404_1	complete_83404		target_83404		next_83404	CanAcceptMenu_83404		CompleteMenu_83404					1	1	1	1	1			141		10416&3769|100098|conditiontext_100098|0|conditiontips_0;10416&3768|100097|conditiontext_100097|14|conditiontips_14;10416&3767|100096|conditiontext_100096|17|conditiontips_17;10416&3765|100094|conditiontext_100094|17|conditiontips_17;10416&3764|100093|conditiontext_100093|13|conditiontips_13;10416&3763|100092|conditiontext_100092|1|conditiontips_1;10416&3762|100091|conditiontext_100091|0|conditiontips_0
83405		ÁèÏö³Ç		s830303	5	WorldNpc07624	WorldNpc07623		23	23								3174;3173	repute_jianghu|60418383										title_83405	context_83405	accept_83405_1;menu_83405_1	complete_83405		target_83405		next_83405	CanAcceptMenu_83405		CompleteMenu_83405					1	1	1	1	1			141		
83406		ÁèÏö³Ç		s830303	5	WorldNpc07623	WorldNpc07623		23	23								3174;3173	repute_jianghu|60418383										title_83406	context_83406	accept_83406_1;menu_83406_1	complete_83406		target_83406		next_83406	CanAcceptMenu_83406		CompleteMenu_83406					1	1	1	1	1			141		10416&3769|100098|conditiontext_100098|0|conditiontips_0;10416&3768|100097|conditiontext_100097|14|conditiontips_14;10416&3767|100096|conditiontext_100096|17|conditiontips_17;10416&3765|100094|conditiontext_100094|17|conditiontips_17;10416&3764|100093|conditiontext_100093|13|conditiontips_13;10416&3763|100092|conditiontext_100092|1|conditiontips_1;10416&3762|100091|conditiontext_100091|0|conditiontips_0
83407		ÁèÏö³Ç		s830303	7	WorldNpc07623	WorldNpc07623		23	23								3174;3173;10416;3763	repute_jianghu|60418383										title_83407	context_83407	accept_83407_1;menu_83407_1	complete_83407		target_83407		next_83407	CanAcceptMenu_83407		CompleteMenu_83407					1	1	1	1	1			141		
83408		ÁèÏö³Ç		s830303	5	WorldNpc07624	WorldNpc07621		23	23								3174;3173	repute_jianghu|60418383										title_83408	context_83408	accept_83408_1;menu_83408_1	complete_83408		target_83408		next_83408	CanAcceptMenu_83408		CompleteMenu_83408					1	1	1	1	1			141		
83409		ÁèÏö³Ç		s830303	5	WorldNpc07621	WorldNpc07625		23	23								3174;3173	repute_jianghu|60418383										title_83409	context_83409	accept_83409_1;menu_83409_1	complete_83409		target_83409		next_83409	CanAcceptMenu_83409		CompleteMenu_83409					1	1	1	1	1			141		10416&3769|100098|conditiontext_100098|0|conditiontips_0;10416&3768|100097|conditiontext_100097|14|conditiontips_14;10416&3767|100096|conditiontext_100096|17|conditiontips_17;10416&3765|100094|conditiontext_100094|17|conditiontips_17;10416&3764|100093|conditiontext_100093|13|conditiontips_13;10416&3763|100092|conditiontext_100092|1|conditiontips_1;10416&3762|100091|conditiontext_100091|0|conditiontips_0
83410		ÁèÏö³Ç		s830303	5	WorldNpc07625	WorldNpc07626		23	23								3174;3173	repute_jianghu|60418383										title_83410	context_83410	accept_83410_1;menu_83410_1	complete_83410		target_83410		next_83410	CanAcceptMenu_83410		CompleteMenu_83410					1	1	1	1	1			141		
83411		ÁèÏö³Ç		s830303	7	WorldNpc07626	WorldNpc07627		23	23								3174;3173;10416;3764	repute_jianghu|60418383										title_83411	context_83411	accept_83411_1;menu_83411_1	complete_83411		target_83411		next_83411	CanAcceptMenu_83411		CompleteMenu_83411					1	1	1	1	1			141		
83412		ÁèÏö³Ç		s830303	5	WorldNpc07627	WorldNpc07628		23	23								3174;3173	repute_jianghu|60418383										title_83412	context_83412	accept_83412_1;menu_83412_1	complete_83412		target_83412		next_83412	CanAcceptMenu_83412		CompleteMenu_83412					1	1	1	1	1			141		
