STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Plot	Title	Step	SearchID	Line	AcceptNpc	SubmitNpc	SceneID	AcceptSceneID	SubmitSceneID	AutoAcceptID	AutoSubmit	PreTaskLimit	NextTaskLimit	NotShowMenu	Relation	LuckValue	AcceptLimit	AcceptReputationLimit	ReputationLimit	SubmitLimit	AcceptDecMoney	SubFunction	TaskItemList	RefreshMonster	TimeLimitLength	SubmitNpcEx	TaskScript	TitleId	ContextId	AcceptDialogId	CompleteDialogId	UnCompleteDialogId	TaskTargetId	TrackInfoID	LineNextInfo	CanAcceptMenu	UncompleteMenu	CompleteMenu	AcceptMovie	SubmitMovie	DramaAccept	DramaSubmit	CanGiveup	ShareType	RepeatType	RepeatPeriod	CountDayLimit	NeedVip	TimeLimitLenghtEx	AcceptArea	AcceptRepLimit	ConditionPrize
83300		ÁèÏö³ÇÌÚ¸ñ¹È		s830101	5	WorldNpc07602	WorldNpc07602		23	23								3174;3172	repute_jianghu|60418383										title_83300	context_83300	accept_83300_1;menu_83300_1	complete_83300	uncom_83300	target_83300	task_TrackInfo_83300	next_83300	CanAcceptMenu_83300	UncompleteMenu_83300	CompleteMenu_83300					1	1	1	1	1			143		10416&3751|100080|conditiontext_100080|0|conditiontips_0;10416&3750|100079|conditiontext_100079|14|conditiontips_14;10416&3749|100078|conditiontext_100078|17|conditiontips_17;10416&3747|100076|conditiontext_100076|17|conditiontips_17;10416&3746|100075|conditiontext_100075|13|conditiontips_13;10416&3745|100074|conditiontext_100074|1|conditiontips_1;10416&3744|100073|conditiontext_100073|0|conditiontips_0
83301		ÁèÏö³ÇÌÚ¸ñ¹È		s830101	5	WorldNpc07602	WorldNpc07602		23	23								3174;3172	repute_jianghu|60418383										title_83301	context_83301	accept_83301_1;menu_83301_1	complete_83301	uncom_83301	target_83301	task_TrackInfo_83301	next_83301	CanAcceptMenu_83301	UncompleteMenu_83301	CompleteMenu_83301					1	1	1	1	1			143		
83302		ÁèÏö³ÇÌÚ¸ñ¹È		s830101	7	WorldNpc07601	WorldNpc07601		23	23								3174;3172;10416;3748	repute_jianghu|60418383										title_83302	context_83302	accept_83302_1;menu_83302_1	complete_83302	uncom_83302	target_83302	task_TrackInfo_83302	next_83302	CanAcceptMenu_83302	UncompleteMenu_83302	CompleteMenu_83302					1	1	1	1	1			143		
83303		ÁèÏö³ÇÌÚ¸ñ¹È		s830101	5	WorldNpc07603	WorldNpc07603		23	23								3174;3172	repute_jianghu|60418383										title_83303	context_83303	accept_83303_1;menu_83303_1	complete_83303	uncom_83303	target_83303	task_TrackInfo_83303	next_83303	CanAcceptMenu_83303	UncompleteMenu_83303	CompleteMenu_83303					1	1	1	1	1			143		10416&3751|100080|conditiontext_100080|0|conditiontips_0;10416&3750|100079|conditiontext_100079|14|conditiontips_14;10416&3749|100078|conditiontext_100078|17|conditiontips_17;10416&3747|100076|conditiontext_100076|17|conditiontips_17;10416&3746|100075|conditiontext_100075|13|conditiontips_13;10416&3745|100074|conditiontext_100074|1|conditiontips_1;10416&3744|100073|conditiontext_100073|0|conditiontips_0
83304		ÁèÏö³ÇÌÚ¸ñ¹È		s830101	5	WorldNpc07603	WorldNpc07603		23	23								3174;3172	repute_jianghu|60418383										title_83304	context_83304	accept_83304_1;menu_83304_1	complete_83304	uncom_83304	target_83304	task_TrackInfo_83304	next_83304	CanAcceptMenu_83304	UncompleteMenu_83304	CompleteMenu_83304					1	1	1	1	1			143		
83305		ÁèÏö³ÇÌÚ¸ñ¹È		s830101	5	WorldNpc07603	WorldNpc07603		23	23								3174;3172	repute_jianghu|60418383										title_83305	context_83305	accept_83305_1;menu_83305_1	complete_83305	uncom_83305	target_83305	task_TrackInfo_83305	next_83305	CanAcceptMenu_83305	UncompleteMenu_83305	CompleteMenu_83305					1	1	1	1	1			143		10416&3751|100080|conditiontext_100080|0|conditiontips_0;10416&3750|100079|conditiontext_100079|14|conditiontips_14;10416&3749|100078|conditiontext_100078|17|conditiontips_17;10416&3747|100076|conditiontext_100076|17|conditiontips_17;10416&3746|100075|conditiontext_100075|13|conditiontips_13;10416&3745|100074|conditiontext_100074|1|conditiontips_1;10416&3744|100073|conditiontext_100073|0|conditiontips_0
83306		ÁèÏö³ÇÌÚ¸ñ¹È		s830101	5	WorldNpc07603	WorldNpc07603		23	23								3174;3172	repute_jianghu|60418383										title_83306	context_83306	accept_83306_1;menu_83306_1	complete_83306	uncom_83306	target_83306	task_TrackInfo_83306	next_83306	CanAcceptMenu_83306	UncompleteMenu_83306	CompleteMenu_83306					1	1	1	1	1			143		
83307		ÁèÏö³ÇÌÚ¸ñ¹È		s830101	7	WorldNpc07604	WorldNpc07604		23	23								3174;3172;10416;3749	repute_jianghu|60418383										title_83307	context_83307	accept_83307_1;menu_83307_1	complete_83307	uncom_83307	target_83307	task_TrackInfo_83307	next_83307	CanAcceptMenu_83307	UncompleteMenu_83307	CompleteMenu_83307					1	1	1	1	1			143		
83308		ÁèÏö³ÇÌÚ¸ñ¹È		s830101	5	WorldNpc07604	WorldNpc07604		23	23								3174;3172	repute_jianghu|60418383										title_83308	context_83308	accept_83308_1;menu_83308_1	complete_83308	uncom_83308	target_83308	task_TrackInfo_83308	next_83308	CanAcceptMenu_83308	UncompleteMenu_83308	CompleteMenu_83308					1	1	1	1	1			143		10416&3751|100080|conditiontext_100080|0|conditiontips_0;10416&3750|100079|conditiontext_100079|14|conditiontips_14;10416&3749|100078|conditiontext_100078|17|conditiontips_17;10416&3747|100076|conditiontext_100076|17|conditiontips_17;10416&3746|100075|conditiontext_100075|13|conditiontips_13;10416&3745|100074|conditiontext_100074|1|conditiontips_1;10416&3744|100073|conditiontext_100073|0|conditiontips_0
