STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Plot	Title	Step	SearchID	Line	AcceptNpc	SubmitNpc	SceneID	AcceptSceneID	SubmitSceneID	AutoAcceptID	AutoSubmit	PreTaskLimit	NextTaskLimit	NotShowMenu	Relation	LuckValue	AcceptLimit	SubmitLimit	AcceptDecMoney	SubFunction	TaskItemList	RefreshMonster	TimeLimitLength	SubmitNpcEx	TaskScript	TitleId	ContextId	AcceptDialogId	CompleteDialogId	UnCompleteDialogId	TaskTargetId	TrackInfoID	LineNextInfo	CanAcceptMenu	UncompleteMenu	CompleteMenu	AcceptMovie	SubmitMovie	DramaAccept	DramaSubmit	CanGiveup	ShareType	RepeatType	RepeatPeriod	CountDayLimit	NeedVip	TimeLimitLenghtEx	AcceptArea	AcceptRepLimit	ConditionPrize	ReputationLimit	AcceptReputationLimit
83600		√∑ª®¡Îµ§œº’”‘Û		s840303	7	WorldNpc04942	WorldNpc04942		24	24								3174;3163;10416;3693									title_83600	context_83600	accept_83600_1;menu_83600_1	complete_83600	uncom_83600	target_83600	task_TrackInfo_83600	next_83600	CanAcceptMenu_83600	UncompleteMenu_83600	CompleteMenu_83600					1	1	1	1	1			151				repute_jianghu|60418383
83601		√∑ª®¡Îµ§œº’”‘Û		s840303	5	WorldNpc04941	WorldNpc04941		24	24								3174;3163									title_83601	context_83601	accept_83601_1;menu_83601_1	complete_83601	uncom_83601	target_83601	task_TrackInfo_83601	next_83601	CanAcceptMenu_83601	UncompleteMenu_83601	CompleteMenu_83601					1	1	1	1	1			151		10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|60418383
83602		√∑ª®¡Îµ§œº’”‘Û		s840303	5	WorldNpc04947	WorldNpc04947		24	24								3174;3163									title_83602	context_83602	accept_83602_1;menu_83602_1	complete_83602	uncom_83602	target_83602	task_TrackInfo_83602	next_83602	CanAcceptMenu_83602	UncompleteMenu_83602	CompleteMenu_83602					1	1	1	1	1			151				repute_jianghu|60418383
83603		√∑ª®¡Îµ§œº’”‘Û		s840303	5	WorldNpc05111	WorldNpc05111		24	24								3174;3163									title_83603	context_83603	accept_83603_1;menu_83603_1	complete_83603	uncom_83603	target_83603	task_TrackInfo_83603	next_83603	CanAcceptMenu_83603	UncompleteMenu_83603	CompleteMenu_83603					1	1	1	1	1			151		10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|60418383
83604		√∑ª®¡Îµ§œº’”‘Û		s840303	5	WorldNpc05112	WorldNpc05112		24	24								3174;3163									title_83604	context_83604	accept_83604_1;menu_83604_1	complete_83604	uncom_83604	target_83604	task_TrackInfo_83604	next_83604	CanAcceptMenu_83604	UncompleteMenu_83604	CompleteMenu_83604					1	1	1	1	1			151				repute_jianghu|60418383
83605		√∑ª®¡Îµ§œº’”‘Û		s840303	7	WorldNpc05110	WorldNpc05110		24	24								3174;3163;10416;3694									title_83605	context_83605	accept_83605_1;menu_83605_1	complete_83605	uncom_83605	target_83605	task_TrackInfo_83605	next_83605	CanAcceptMenu_83605	UncompleteMenu_83605	CompleteMenu_83605					1	1	1	1	1			151				repute_jianghu|60418383
83606		√∑ª®¡Îµ§œº’”‘Û		s840303	5	WorldNpc05120	WorldNpc05120		24	24								3174;3163									title_83606	context_83606	accept_83606_1;menu_83606_1	complete_83606	uncom_83606	target_83606	task_TrackInfo_83606	next_83606	CanAcceptMenu_83606	UncompleteMenu_83606	CompleteMenu_83606					1	1	1	1	1			151		10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|60418383
83607		√∑ª®¡Îµ§œº’”‘Û		s840303	5	WorldNpc05095	WorldNpc05095		24	24								3174;3163									title_83607	context_83607	accept_83607_1;menu_83607_1	complete_83607	uncom_83607	target_83607	task_TrackInfo_83607	next_83607	CanAcceptMenu_83607	UncompleteMenu_83607	CompleteMenu_83607					1	1	1	1	1			151				repute_jianghu|60418383
83608		√∑ª®¡Îµ§œº’”‘Û		s840303	5	WorldNpc05114	WorldNpc05114		24	24								3174;3163									title_83608	context_83608	accept_83608_1;menu_83608_1	complete_83608	uncom_83608	target_83608	task_TrackInfo_83608	next_83608	CanAcceptMenu_83608	UncompleteMenu_83608	CompleteMenu_83608					1	1	1	1	1			151		10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|60418383
