STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Plot	Title	Step	SearchID	Line	AcceptNpc	SubmitNpc	SceneID	AcceptSceneID	SubmitSceneID	AutoAcceptID	AutoSubmit	PreTaskLimit	NextTaskLimit	NotShowMenu	Relation	LuckValue	AcceptLimit	SubmitLimit	AcceptDecMoney	SubFunction	TaskItemList	RefreshMonster	TimeLimitLength	SubmitNpcEx	TaskScript	TitleId	ContextId	AcceptDialogId	CompleteDialogId	UnCompleteDialogId	TaskTargetId	TrackInfoID	LineNextInfo	CanAcceptMenu	UncompleteMenu	CompleteMenu	AcceptMovie	SubmitMovie	DramaAccept	DramaSubmit	CanGiveup	ShareType	RepeatType	RepeatPeriod	CountDayLimit	NeedVip	TimeLimitLenghtEx	AcceptArea	AcceptRepLimit	ConditionPrize	ReputationLimit	AcceptReputationLimit
86300		Œ‰µ±”‹–Î¡Î		s930404	7	WorldNpc04551	WorldNpc04551		11	11								3174;3162;10416;3690;25665									title_86300	context_86300	accept_86300_1;menu_86300_1	complete_86300	uncom_86300	target_86300	task_TrackInfo_86300	next_86300	CanAcceptMenu_86300	UncompleteMenu_86300	CompleteMenu_86300					1	1	1	1	1			247				repute_jianghu|60418383
86301		Œ‰µ±”‹–Î¡Î		s930404	5	WorldNpc04574	WorldNpc04574		11	11								3162;25665									title_86301	context_86301	accept_86301_1;menu_86301_1	complete_86301	uncom_86301	target_86301	task_TrackInfo_86301	next_86301	CanAcceptMenu_86301	UncompleteMenu_86301	CompleteMenu_86301					1	1	1	1	1			247		10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|5483
86302		Œ‰µ±”‹–Î¡Î		s930404	5	WorldNpc04574	WorldNpc04453		11	11								3162;25665				28729					title_86302	context_86302	accept_86302_1;menu_86302_1	complete_86302	uncom_86302	target_86302	task_TrackInfo_86302	next_86302	CanAcceptMenu_86302	UncompleteMenu_86302	CompleteMenu_86302					1	1	1	1	1			247				repute_jianghu|5483
86303		Œ‰µ±”‹–Î¡Î		s930404	5	WorldNpc04453	WorldNpc04453		11	11								3162;25665									title_86303	context_86303	accept_86303_1;menu_86303_1	complete_86303	uncom_86303	target_86303	task_TrackInfo_86303	next_86303	CanAcceptMenu_86303	UncompleteMenu_86303	CompleteMenu_86303					1	1	1	1	1			247		10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|5483
86304		Œ‰µ±”‹–Î¡Î		s930404	5	WorldNpc04453	WorldNpc04454		11	11								3162;25665									title_86304	context_86304	accept_86304_1;menu_86304_1	complete_86304	uncom_86304	target_86304	task_TrackInfo_86304	next_86304	CanAcceptMenu_86304	UncompleteMenu_86304	CompleteMenu_86304					1	1	1	1	1			247				repute_jianghu|5483
86305		Œ‰µ±”‹–Î¡Î		s930404	7		WorldNpc04454		11	11								3162;10416;3691;25665									title_86305	context_86305	accept_86305_1;menu_86305_1	complete_86305	uncom_86305	target_86305	task_TrackInfo_86305	next_86305	CanAcceptMenu_86305	UncompleteMenu_86305	CompleteMenu_86305					1	1	1	1	1			247				repute_jianghu|5483
86306		Œ‰µ±”‹–Î¡Î		s930404	5	WorldNpc04561	WorldNpc04561		11	11								3162;25665				28732					title_86306	context_86306	accept_86306_1;menu_86306_1	complete_86306	uncom_86306	target_86306	task_TrackInfo_86306	next_86306	CanAcceptMenu_86306	UncompleteMenu_86306	CompleteMenu_86306					1	1	1	1	1			247		10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|5483
86307		Œ‰µ±”‹–Î¡Î		s930404	5	WorldNpc04561	WorldNpc04561		11	11								3162;25665									title_86307	context_86307	accept_86307_1;menu_86307_1	complete_86307	uncom_86307	target_86307	task_TrackInfo_86307	next_86307	CanAcceptMenu_86307	UncompleteMenu_86307	CompleteMenu_86307					1	1	1	1	1			247				repute_jianghu|5483
86308		Œ‰µ±”‹–Î¡Î		s930404	5	WorldNpc04622	WorldNpc04622		11	11								3162;25665									title_86308	context_86308	accept_86308_1;menu_86308_1	complete_86308	uncom_86308	target_86308	task_TrackInfo_86308	next_86308	CanAcceptMenu_86308	UncompleteMenu_86308	CompleteMenu_86308					1	1	1	1	1			247		10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|5483
86309		Œ‰µ±”‹–Î¡Î		s930404	5	WorldNpc04622	WorldNpc04622		11	11								3162;25665									title_86309	context_86309	accept_86309_1;menu_86309_1	complete_86309	uncom_86309	target_86309	task_TrackInfo_86309	next_86309	CanAcceptMenu_86309	UncompleteMenu_86309	CompleteMenu_86309					1	1	1	1	1			247				repute_jianghu|5483
86310		Œ‰µ±”‹–Î¡Î		s930404	7		WorldNpc04702		11	11								3162;10416;3692;25665									title_86310	context_86310	accept_86310_1;menu_86310_1	complete_86310	uncom_86310	target_86310	task_TrackInfo_86310	next_86310	CanAcceptMenu_86310	UncompleteMenu_86310	CompleteMenu_86310					1	1	1	1	1			247				repute_jianghu|5483
