STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Plot	Title	Step	SearchID	Line	AcceptNpc	SubmitNpc	SceneID	AcceptSceneID	SubmitSceneID	AutoAcceptID	AutoSubmit	PreTaskLimit	NextTaskLimit	NotShowMenu	Relation	LuckValue	AcceptLimit	AcceptReputationLimit	ReputationLimit	SubmitLimit	AcceptDecMoney	SubFunction	TaskItemList	RefreshMonster	TimeLimitLength	SubmitNpcEx	TaskScript	TitleId	ContextId	AcceptDialogId	CompleteDialogId	UnCompleteDialogId	TaskTargetId	TrackInfoID	LineNextInfo	CanAcceptMenu	UncompleteMenu	CompleteMenu	AcceptMovie	SubmitMovie	DramaAccept	DramaSubmit	CanGiveup	ShareType	RepeatType	RepeatPeriod	CountDayLimit	NeedVip	TimeLimitLenghtEx	AcceptArea	AcceptRepLimit	ConditionPrize
80700		—Ã”Í◊Ø∆‹∑Ô…Ω		s710303	7				3	3								3174	repute_jianghu|60418383					17720					title_80700	context_80700	accept_80700_1;menu_80700_1	complete_80700		target_80700		next_80700	CanAcceptMenu_80700		CompleteMenu_80700					1	1	1	1	1			22		
80701		—Ã”Í◊Ø∆‹∑Ô…Ω		s710303	5				3	3								3174	repute_jianghu|60418383										title_80701	context_80701	accept_80701_1;menu_80701_1	complete_80701		target_80701		next_80701	CanAcceptMenu_80701		CompleteMenu_80701					1	1	1	1	1			22		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0
80702		—Ã”Í◊Ø∆‹∑Ô…Ω		s710303	5				3	3								3174	repute_jianghu|60418383										title_80702	context_80702	accept_80702_1;menu_80702_1	complete_80702		target_80702		next_80702	CanAcceptMenu_80702		CompleteMenu_80702					1	1	1	1	1			22		
80703		—Ã”Í◊Ø∆‹∑Ô…Ω		s710303	5				3	3								3174	repute_jianghu|60418383										title_80703	context_80703	accept_80703_1;menu_80703_1	complete_80703		target_80703		next_80703	CanAcceptMenu_80703		CompleteMenu_80703					1	1	1	1	1			22		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0
80704		—Ã”Í◊Ø∆‹∑Ô…Ω		s710303	7				3	3								3174	repute_jianghu|60418383										title_80704	context_80704	accept_80704_1;menu_80704_1	complete_80704		target_80704		next_80704	CanAcceptMenu_80704		CompleteMenu_80704					1	1	1	1	1			22		
80705		—Ã”Í◊Ø∆‹∑Ô…Ω		s710303	5				3	3								3174	repute_jianghu|60418383										title_80705	context_80705	accept_80705_1;menu_80705_1	complete_80705		target_80705		next_80705	CanAcceptMenu_80705		CompleteMenu_80705					1	1	1	1	1			22		
80706		—Ã”Í◊Ø∆‹∑Ô…Ω		s710303	5				3	3								3174	repute_jianghu|60418383										title_80706	context_80706	accept_80706_1;menu_80706_1	complete_80706		target_80706		next_80706	CanAcceptMenu_80706		CompleteMenu_80706					1	1	1	1	1			22		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0
80707		—Ã”Í◊Ø∆‹∑Ô…Ω		s710303	5				3	3								3174	repute_jianghu|60418383										title_80707	context_80707	accept_80707_1;menu_80707_1	complete_80707		target_80707		next_80707	CanAcceptMenu_80707		CompleteMenu_80707					1	1	1	1	1			22		10416&3724|100053|conditiontext_100053|0|conditiontips_0;10416&3723|100052|conditiontext_100052|14|conditiontips_14;10416&3722|100051|conditiontext_100051|17|conditiontips_17;10416&3721|100050|conditiontext_100050|13|conditiontips_13;10416&3720|100049|conditiontext_100049|17|conditiontips_17;10416&3719|100048|conditiontext_100048|13|conditiontips_13;10416&3718|100047|conditiontext_100047|1|conditiontips_1;10416&3717|100046|conditiontext_100046|0|conditiontips_0
80708		—Ã”Í◊Ø∆‹∑Ô…Ω		s710303	5				3	3								3174	repute_jianghu|60418383										title_80708	context_80708	accept_80708_1;menu_80708_1	complete_80708		target_80708		next_80708	CanAcceptMenu_80708		CompleteMenu_80708					1	1	1	1	1			22		
