STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Plot	Title	Step	SearchID	Line	AcceptNpc	SubmitNpc	SceneID	AcceptSceneID	SubmitSceneID	AutoAcceptID	AutoSubmit	PreTaskLimit	NextTaskLimit	NotShowMenu	Relation	LuckValue	AcceptLimit	SubmitLimit	AcceptDecMoney	SubFunction	TaskItemList	RefreshMonster	TimeLimitLength	SubmitNpcEx	TaskScript	TitleId	ContextId	AcceptDialogId	CompleteDialogId	UnCompleteDialogId	TaskTargetId	TrackInfoID	LineNextInfo	CanAcceptMenu	UncompleteMenu	CompleteMenu	AcceptMovie	SubmitMovie	DramaAccept	DramaSubmit	CanGiveup	ShareType	RepeatType	RepeatPeriod	CountDayLimit	NeedVip	TimeLimitLenghtEx	AcceptArea	AcceptRepLimit	ConditionPrize	ReputationLimit	AcceptReputationLimit
81900		ÂåÑô°×ÂíËÂ		s760303	7	WorldNpc10519	WorldNpc10519		16	16								3174;3162;10416;3681;25665									title_81900	context_81900	accept_81900_1;menu_81900_1	complete_81900	uncom_81900	target_81900	task_TrackInfo_81900	next_81900	CanAcceptMenu_81900	UncompleteMenu_81900	CompleteMenu_81900					1	0	1	1	1			74				repute_jianghu|60418383
81901		ÂåÑô°×ÂíËÂ		s760303	5	WorldNpc10511	WorldNpc10513		16	16								3162;25665				23720					title_81901	context_81901	accept_81901_1;menu_81901_1	complete_81901	uncom_81901	target_81901	task_TrackInfo_81901	next_81901	CanAcceptMenu_81901	UncompleteMenu_81901	CompleteMenu_81901					1	0	1	1	1			74		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|5483
81902		ÂåÑô°×ÂíËÂ		s760303	5	WorldNpc10510	WorldNpc10515		16	16								3161;25665									title_81902	context_81902	accept_81902_1;menu_81902_1	complete_81902	uncom_81902	target_81902	task_TrackInfo_81902	next_81902	CanAcceptMenu_81902	UncompleteMenu_81902	CompleteMenu_81902					1	0	1	1	1			74				repute_jianghu|1783
81903		ÂåÑô°×ÂíËÂ		s760303	5	WorldNpc10518	WorldNpc10518		16	16								3162;25665									title_81903	context_81903	accept_81903_1;menu_81903_1	complete_81903	uncom_81903	target_81903	task_TrackInfo_81903	next_81903	CanAcceptMenu_81903	UncompleteMenu_81903	CompleteMenu_81903					1	0	1	1	1			74		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|5483
81904		ÂåÑô°×ÂíËÂ		s760303	5	WorldNpc10500	WorldNpc10508		16	16								3162;25665									title_81904	context_81904	accept_81904_1;menu_81904_1	complete_81904	uncom_81904	target_81904	task_TrackInfo_81904	next_81904	CanAcceptMenu_81904	UncompleteMenu_81904	CompleteMenu_81904					1	0	1	1	1			74				repute_jianghu|5483
81905		ÂåÑô°×ÂíËÂ		s760303	7	WorldNpc10503	WorldNpc10004		16	16								3174;3161;10416;3682;25665									title_81905	context_81905	accept_81905_1;menu_81905_1	complete_81905	uncom_81905	target_81905	task_TrackInfo_81905	next_81905	CanAcceptMenu_81905	UncompleteMenu_81905	CompleteMenu_81905					1	0	1	1	1			74				repute_jianghu|60418383
81906		ÂåÑô°×ÂíËÂ		s760303	5	WorldNpc10516	WorldNpc10516		16	16								3163;25665									title_81906	context_81906	accept_81906_1;menu_81906_1	complete_81906	uncom_81906	target_81906	task_TrackInfo_81906	next_81906	CanAcceptMenu_81906	UncompleteMenu_81906	CompleteMenu_81906					1	0	1	1	1			74		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|14183
81907		ÂåÑô°×ÂíËÂ		s760303	5	WorldNpc10517	WorldNpc10517		16	16								3164;25665									title_81907	context_81907	accept_81907_1;menu_81907_1	complete_81907	uncom_81907	target_81907	task_TrackInfo_81907	next_81907	CanAcceptMenu_81907	UncompleteMenu_81907	CompleteMenu_81907					1	0	1	1	1			74				repute_jianghu|32683
81908		ÂåÑô°×ÂíËÂ		s760303	5	WorldNpc10513	WorldNpc10514		16	16								3163;25665									title_81908	context_81908	accept_81908_1;menu_81908_1	complete_81908	uncom_81908	target_81908	task_TrackInfo_81908	next_81908	CanAcceptMenu_81908	UncompleteMenu_81908	CompleteMenu_81908					1	0	1	1	1			74		10416&3688|100017|conditiontext_100017|0|conditiontips_0;10416&3687|100016|conditiontext_100016|14|conditiontips_14;10416&3686|100015|conditiontext_100015|17|conditiontips_17;10416&3684|100013|conditiontext_100013|17|conditiontips_17;10416&3683|100012|conditiontext_100012|13|conditiontips_13;10416&3682|100011|conditiontext_100011|1|conditiontips_1;10416&3681|100010|conditiontext_100010|0|conditiontips_0		repute_jianghu|14183
