STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Plot	Title	Step	SearchID	Line	AcceptNpc	SubmitNpc	SceneID	AcceptSceneID	SubmitSceneID	AutoAcceptID	AutoSubmit	PreTaskLimit	NextTaskLimit	NotShowMenu	Relation	LuckValue	AcceptLimit	SubmitLimit	AcceptDecMoney	SubFunction	TaskItemList	RefreshMonster	TimeLimitLength	SubmitNpcEx	TaskScript	TitleId	ContextId	AcceptDialogId	CompleteDialogId	UnCompleteDialogId	TaskTargetId	TrackInfoID	LineNextInfo	CanAcceptMenu	UncompleteMenu	CompleteMenu	AcceptMovie	SubmitMovie	DramaAccept	DramaSubmit	CanGiveup	ShareType	RepeatType	RepeatPeriod	CountDayLimit	NeedVip	TimeLimitLenghtEx	AcceptArea	AcceptRepLimit	ConditionPrize	ReputationLimit	AcceptReputationLimit
86450		武当龙牙山		s930707	7	WorldNpc04445	WorldNpc04598		11	11								3174;3163;10416;3690;25665									title_86450	context_86450	accept_86450_1;menu_86450_1	complete_86450	uncom_86450	target_86450	task_TrackInfo_86450	next_86450	CanAcceptMenu_86450	UncompleteMenu_86450	CompleteMenu_86450					1	1	1	1	1			243				repute_jianghu|60418383
86451		武当龙牙山		s930707	5	WorldNpc04458	WorldNpc04458		11	11								3163;25665									title_86451	context_86451	accept_86451_1;menu_86451_1	complete_86451	uncom_86451	target_86451	task_TrackInfo_86451	next_86451	CanAcceptMenu_86451	UncompleteMenu_86451	CompleteMenu_86451					1	1	1	1	1			243		10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|14183
86452		武当龙牙山		s930707	5	WorldNpc04459	WorldNpc04459		11	11								3163;25665									title_86452	context_86452	accept_86452_1;menu_86452_1	complete_86452	uncom_86452	target_86452	task_TrackInfo_86452	next_86452	CanAcceptMenu_86452	UncompleteMenu_86452	CompleteMenu_86452					1	1	1	1	1			243				repute_jianghu|14183
86453		武当龙牙山		s930707	5	WorldNpc04457	WorldNpc04456		11	11								3163;25665				28857					title_86453	context_86453	accept_86453_1;menu_86453_1	complete_86453	uncom_86453	target_86453	task_TrackInfo_86453	next_86453	CanAcceptMenu_86453	UncompleteMenu_86453	CompleteMenu_86453					1	1	1	1	1			243				repute_jianghu|14183
86454		武当龙牙山		s930707	5	WorldNpc04455	WorldNpc04455		11	11								3163;25665									title_86454	context_86454	accept_86454_1;menu_86454_1	complete_86454	uncom_86454	target_86454	task_TrackInfo_86454	next_86454	CanAcceptMenu_86454	UncompleteMenu_86454	CompleteMenu_86454					1	1	1	1	1			243		10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|14183
86455		武当龙牙山		s930707	7	WorldNpc04558	WorldNpc04559		11	11								3174;3163;10416;3691;25665									title_86455	context_86455	accept_86455_1;menu_86455_1	complete_86455	uncom_86455	target_86455	task_TrackInfo_86455	next_86455	CanAcceptMenu_86455	UncompleteMenu_86455	CompleteMenu_86455					1	1	1	1	1			243				repute_jianghu|60418383
86456		武当龙牙山		s930707	5	WorldNpc04558	WorldNpc04558		11	11								3163;25665									title_86456	context_86456	accept_86456_1;menu_86456_1	complete_86456	uncom_86456	target_86456	task_TrackInfo_86456	next_86456	CanAcceptMenu_86456	UncompleteMenu_86456	CompleteMenu_86456					1	1	1	1	1			243				repute_jianghu|14183
86457		武当龙牙山		s930707	5	WorldNpc04559	WorldNpc04559		11	11								3163;25665				28858					title_86457	context_86457	accept_86457_1;menu_86457_1	complete_86457	uncom_86457	target_86457	task_TrackInfo_86457	next_86457	CanAcceptMenu_86457	UncompleteMenu_86457	CompleteMenu_86457					1	1	1	1	1			243		10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|14183
86458		武当龙牙山		s930707	5	WorldNpc04559	WorldNpc04559		11	11								3163;25665									title_86458	context_86458	accept_86458_1;menu_86458_1	complete_86458	uncom_86458	target_86458	task_TrackInfo_86458	next_86458	CanAcceptMenu_86458	UncompleteMenu_86458	CompleteMenu_86458					1	1	1	1	1			243				repute_jianghu|14183
