STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Title	Step	SearchID	Line	AcceptNpc	SubmitNpc	AcceptSceneID	SubmitSceneID	AutoAcceptID	AutoSubmit	PreTaskLimit	NextTaskLimit	AcceptLimit	SubmitLimit	SubFunction	TaskItemList	RefreshMonster	TimeLimitLength	SubmitNpcEx	TaskScript	TitleId	ContextId	AcceptDialogId	CompleteDialogId	UnCompleteDialogId	TaskTargetId	TrackInfoID	LineNextInfo	CanAcceptMenu	UncompleteMenu	CompleteMenu	AcceptMovie	SubmitMovie	DramaAccept	DramaSubmit	CanGiveup	ShareType	RepeatType	RepeatPeriod	CountDayLimit	DifficultCoefficient	DifficultLevel	ReputationLimit	AcceptArea	AcceptRepLimit	ConditionPrize	AcceptReputationLimit
83650	ÈûÍâ´óÄ®Ìú¾µ¹Ø		s850101	5			25	25					3174								title_83650	context_83650	accept_83650_1;menu_83650_1	complete_83650		target_83650		next_83650	CanAcceptMenu_83650		CompleteMenu_83650					1	1	1	1	1						10416&3760|100089|conditiontext_100089|0|conditiontips_0;10416&3759|100088|conditiontext_100088|14|conditiontips_14;10416&3758|100087|conditiontext_100087|17|conditiontips_17;10416&3756|100085|conditiontext_100085|17|conditiontips_17;10416&3755|100084|conditiontext_100084|13|conditiontips_13;10416&3754|100083|conditiontext_100083|1|conditiontips_1;10416&3753|100082|conditiontext_100082|0|conditiontips_0	repute_jianghu|60418383
83651	ÈûÍâ´óÄ®Ìú¾µ¹Ø		s850101	5			25	25					3174								title_83651	context_83651	accept_83651_1;menu_83651_1	complete_83651		target_83651		next_83651	CanAcceptMenu_83651		CompleteMenu_83651					1	1	1	1	1							repute_jianghu|60418383
83652	ÈûÍâ´óÄ®Ìú¾µ¹Ø		s850101	7			25	25					3174								title_83652	context_83652	accept_83652_1;menu_83652_1	complete_83652		target_83652		next_83652	CanAcceptMenu_83652		CompleteMenu_83652					1	1	1	1	1							repute_jianghu|60418383
83653	ÈûÍâ´óÄ®Ìú¾µ¹Ø		s850101	5			25	25					3174								title_83653	context_83653	accept_83653_1;menu_83653_1	complete_83653		target_83653		next_83653	CanAcceptMenu_83653		CompleteMenu_83653					1	1	1	1	1						10416&3760|100089|conditiontext_100089|0|conditiontips_0;10416&3759|100088|conditiontext_100088|14|conditiontips_14;10416&3758|100087|conditiontext_100087|17|conditiontips_17;10416&3756|100085|conditiontext_100085|17|conditiontips_17;10416&3755|100084|conditiontext_100084|13|conditiontips_13;10416&3754|100083|conditiontext_100083|1|conditiontips_1;10416&3753|100082|conditiontext_100082|0|conditiontips_0	repute_jianghu|60418383
83654	ÈûÍâ´óÄ®Ìú¾µ¹Ø		s850101	5			25	25					3174								title_83654	context_83654	accept_83654_1;menu_83654_1	complete_83654		target_83654		next_83654	CanAcceptMenu_83654		CompleteMenu_83654					1	1	1	1	1							repute_jianghu|60418383
83655	ÈûÍâ´óÄ®Ìú¾µ¹Ø		s850101	5			25	25					3174								title_83655	context_83655	accept_83655_1;menu_83655_1	complete_83655		target_83655		next_83655	CanAcceptMenu_83655		CompleteMenu_83655					1	1	1	1	1						10416&3760|100089|conditiontext_100089|0|conditiontips_0;10416&3759|100088|conditiontext_100088|14|conditiontips_14;10416&3758|100087|conditiontext_100087|17|conditiontips_17;10416&3756|100085|conditiontext_100085|17|conditiontips_17;10416&3755|100084|conditiontext_100084|13|conditiontips_13;10416&3754|100083|conditiontext_100083|1|conditiontips_1;10416&3753|100082|conditiontext_100082|0|conditiontips_0	repute_jianghu|60418383
83656	ÈûÍâ´óÄ®Ìú¾µ¹Ø		s850101	5			25	25					3174								title_83656	context_83656	accept_83656_1;menu_83656_1	complete_83656		target_83656		next_83656	CanAcceptMenu_83656		CompleteMenu_83656					1	1	1	1	1							repute_jianghu|60418383
83657	ÈûÍâ´óÄ®Ìú¾µ¹Ø		s850101	5			25	25					3174								title_83657	context_83657	accept_83657_1;menu_83657_1	complete_83657		target_83657		next_83657	CanAcceptMenu_83657		CompleteMenu_83657					1	1	1	1	1						10416&3760|100089|conditiontext_100089|0|conditiontips_0;10416&3759|100088|conditiontext_100088|14|conditiontips_14;10416&3758|100087|conditiontext_100087|17|conditiontips_17;10416&3756|100085|conditiontext_100085|17|conditiontips_17;10416&3755|100084|conditiontext_100084|13|conditiontips_13;10416&3754|100083|conditiontext_100083|1|conditiontips_1;10416&3753|100082|conditiontext_100082|0|conditiontips_0	repute_jianghu|60418383
83658	ÈûÍâ´óÄ®Ìú¾µ¹Ø		s850101	5			25	25					3174								title_83658	context_83658	accept_83658_1;menu_83658_1	complete_83658		target_83658		next_83658	CanAcceptMenu_83658		CompleteMenu_83658					1	1	1	1	1							repute_jianghu|60418383
83659	ÈûÍâ´óÄ®Ìú¾µ¹Ø		s850101	7			25	25					3174								title_83659	context_83659	accept_83659_1;menu_83659_1	complete_83659		target_83659		next_83659	CanAcceptMenu_83659		CompleteMenu_83659					1	1	1	1	1							repute_jianghu|60418383
83660	ÈûÍâ´óÄ®Ìú¾µ¹Ø		s850101	5			25	25					3174								title_83660	context_83660	accept_83660_1;menu_83660_1	complete_83660		target_83660		next_83660	CanAcceptMenu_83660		CompleteMenu_83660					1	1	1	1	1							repute_jianghu|60418383
83661	ÈûÍâ´óÄ®Ìú¾µ¹Ø		s850101	5			25	25					3174								title_83661	context_83661	accept_83661_1;menu_83661_1	complete_83661		target_83661		next_83661	CanAcceptMenu_83661		CompleteMenu_83661					1	1	1	1	1						10416&3760|100089|conditiontext_100089|0|conditiontips_0;10416&3759|100088|conditiontext_100088|14|conditiontips_14;10416&3758|100087|conditiontext_100087|17|conditiontips_17;10416&3756|100085|conditiontext_100085|17|conditiontips_17;10416&3755|100084|conditiontext_100084|13|conditiontips_13;10416&3754|100083|conditiontext_100083|1|conditiontips_1;10416&3753|100082|conditiontext_100082|0|conditiontips_0	repute_jianghu|60418383
83662	ÈûÍâ´óÄ®Ìú¾µ¹Ø		s850101	5			25	25					3174								title_83662	context_83662	accept_83662_1;menu_83662_1	complete_83662		target_83662		next_83662	CanAcceptMenu_83662		CompleteMenu_83662					1	1	1	1	1							repute_jianghu|60418383
83663	ÈûÍâ´óÄ®Ìú¾µ¹Ø		s850101	5			25	25					3174								title_83663	context_83663	accept_83663_1;menu_83663_1	complete_83663		target_83663		next_83663	CanAcceptMenu_83663		CompleteMenu_83663					1	1	1	1	1						10416&3760|100089|conditiontext_100089|0|conditiontips_0;10416&3759|100088|conditiontext_100088|14|conditiontips_14;10416&3758|100087|conditiontext_100087|17|conditiontips_17;10416&3756|100085|conditiontext_100085|17|conditiontips_17;10416&3755|100084|conditiontext_100084|13|conditiontips_13;10416&3754|100083|conditiontext_100083|1|conditiontips_1;10416&3753|100082|conditiontext_100082|0|conditiontips_0	repute_jianghu|60418383
83664	ÈûÍâ´óÄ®Ìú¾µ¹Ø		s850101	5			25	25					3174								title_83664	context_83664	accept_83664_1;menu_83664_1	complete_83664		target_83664		next_83664	CanAcceptMenu_83664		CompleteMenu_83664					1	1	1	1	1							repute_jianghu|60418383
