STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	Plot	Title	Step	SearchID	Line	AcceptNpc	SubmitNpc	SceneID	AcceptSceneID	SubmitSceneID	AutoAcceptID	AutoSubmit	PreTaskLimit	NextTaskLimit	NotShowMenu	Relation	LuckValue	AcceptLimit	SubmitLimit	AcceptDecMoney	SubFunction	TaskItemList	RefreshMonster	TimeLimitLength	SubmitNpcEx	TaskScript	TitleId	ContextId	AcceptDialogId	CompleteDialogId	UnCompleteDialogId	TaskTargetId	TrackInfoID	LineNextInfo	CanAcceptMenu	UncompleteMenu	CompleteMenu	AcceptMovie	SubmitMovie	DramaAccept	DramaSubmit	CanGiveup	ShareType	RepeatType	RepeatPeriod	CountDayLimit	NeedVip	TimeLimitLenghtEx	AcceptArea	AcceptRepLimit	ConditionPrize	ReputationLimit	AcceptReputationLimit
83550		梅花岭李渡镇		s840202	7	WorldNpc05087	WorldNpc05087		24	24								3174;3162;10416;3692									title_83550	context_83550	accept_83550_1;menu_83550_1	complete_83550	uncom_83550	target_83550	task_TrackInfo_83550	next_83550	CanAcceptMenu_83550	UncompleteMenu_83550	CompleteMenu_83550					1	1	1	1	1			152				repute_jianghu|60418383
83551		梅花岭李渡镇		s840202	5	WorldNpc05065	WorldNpc04987		24	24								3174;3162									title_83551	context_83551	accept_83551_1;menu_83551_1	complete_83551	uncom_83551	target_83551	task_TrackInfo_83551	next_83551	CanAcceptMenu_83551	UncompleteMenu_83551	CompleteMenu_83551					1	1	1	1	1			152		10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|60418383
83552		梅花岭李渡镇		s840202	5	WorldNpc04980	WorldNpc04987		24	24								3174;3162									title_83552	context_83552	accept_83552_1;menu_83552_1	complete_83552	uncom_83552	target_83552	task_TrackInfo_83552	next_83552	CanAcceptMenu_83552	UncompleteMenu_83552	CompleteMenu_83552					1	1	1	1	1			152				repute_jianghu|60418383
83553		梅花岭李渡镇		s840202	5	WorldNpc04994	WorldNpc05108		24	24								3174;3162									title_83553	context_83553	accept_83553_1;menu_83553_1	complete_83553	uncom_83553	target_83553	task_TrackInfo_83553	next_83553	CanAcceptMenu_83553	UncompleteMenu_83553	CompleteMenu_83553					1	1	1	1	1			152		10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|60418383
83554		梅花岭李渡镇		s840202	5	WorldNpc04994	WorldNpc05051		24	24								3174;3162									title_83554	context_83554	accept_83554_1;menu_83554_1	complete_83554	uncom_83554	target_83554	task_TrackInfo_83554	next_83554	CanAcceptMenu_83554	UncompleteMenu_83554	CompleteMenu_83554					1	1	1	1	1			152				repute_jianghu|60418383
83555		梅花岭李渡镇		s840202	7	WorldNpc04932	WorldNpc04932		24	24								3174;3162;10416;3693									title_83555	context_83555	accept_83555_1;menu_83555_1	complete_83555	uncom_83555	target_83555	task_TrackInfo_83555	next_83555	CanAcceptMenu_83555	UncompleteMenu_83555	CompleteMenu_83555					1	1	1	1	1			152				repute_jianghu|60418383
83556		梅花岭李渡镇		s840202	5	WorldNpc05101	WorldNpc05101		24	24								3174;3162									title_83556	context_83556	accept_83556_1;menu_83556_1	complete_83556	uncom_83556	target_83556	task_TrackInfo_83556	next_83556	CanAcceptMenu_83556	UncompleteMenu_83556	CompleteMenu_83556					1	1	1	1	1			152		10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|60418383
83557		梅花岭李渡镇		s840202	5	WorldNpc05101	WorldNpc05101		24	24								3174;3162									title_83557	context_83557	accept_83557_1;menu_83557_1	complete_83557	uncom_83557	target_83557	task_TrackInfo_83557	next_83557	CanAcceptMenu_83557	UncompleteMenu_83557	CompleteMenu_83557					1	1	1	1	1			152				repute_jianghu|60418383
83558		梅花岭李渡镇		s840202	5	WorldNpc05097	WorldNpc05097		24	24								3174;3162									title_83558	context_83558	accept_83558_1;menu_83558_1	complete_83558	uncom_83558	target_83558	task_TrackInfo_83558	next_83558	CanAcceptMenu_83558	UncompleteMenu_83558	CompleteMenu_83558					1	1	1	1	1			152		10416&3697|100026|conditiontext_100026|0|conditiontips_0;10416&3696|100025|conditiontext_100025|14|conditiontips_14;10416&3695|100024|conditiontext_100024|17|conditiontips_17;10416&3694|100023|conditiontext_100023|13|conditiontips_13;10416&3693|100022|conditiontext_100022|17|conditiontips_17;10416&3692|100021|conditiontext_100021|13|conditiontips_13;10416&3691|100020|conditiontext_100020|1|conditiontips_1;10416&3690|100019|conditiontext_100019|0|conditiontips_0		repute_jianghu|60418383
