STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	NpcId	RefreshMonster	HideNpcID	Count	Droprate	TrackInfo	SceneId	TaskID
51004	taskitem_qy_jzt001	Gather_qy_jzt001			3	1	collectinfo_51004	7	17805
51006	taskitem_qy_jzt002	Gather_qy_jzt002			3	1	collectinfo_51006	7	17807
51007	taskitem_qy_jzt005	Gather_qyjzt_001			1	1		7	
51008	key_120301_Jztbaoyu				1		collectinfo_51008		
21012	qpitem_10012				1	1	collectinfo_21012	7	
51010	hcitem_0900045				1	1	collectinfo_51010	7	17890
51011	hcitem_2000045				1	1	collectinfo_51011	7	17890
51009	hcitem_1000056				1	7	collectinfo_51009	7	17890
51012	qpitem_10012				1	1	collectinfo_51012	7	17890
51017									
51018									
51019									
51013	stuff_10050				5	1	collectinfo_51013		17881
51014	fish_10003				20	1	collectinfo_51014		17881
51015	cropper_40027				10	1	collectinfo_51015		17881
51016	cropper_40052				5	1	collectinfo_51016		17881
51023	hcitem_2000038				1		collectinfo_51023		17882
51024	hcitem_1000019				1		collectinfo_51024		17889
51025	qpitem_10037				1		collectinfo_51025		17889
51026	hcitem_0900032				1		collectinfo_51026		17889
51027	hcitem_2000037				1		collectinfo_51027		17889
51030	taskitem_qy_jztxw	monm032700			10	1	collectinfo_51030	7	17878
51031	key_qyjzt_yesun				1		collectinfo_51031		17894
51032	key_qyjzt_shugen				1		collectinfo_51032		17895
51020	key_qyjzt_gj1				1		collectinfo_51020		17894
51033	hcitem_1000024				1		collectinfo_51033		17882
51034	qpitem_10059				1		collectinfo_51034		17882
51021	key_qyjzt_gj2				1		collectinfo_51021		17895
51022	hcitem_0900029				1		collectinfo_51022		17882
51035	key_120301_Jztbaoyu				1		collectinfo_51035		
