STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	NpcId	RefreshMonster	IsNeedCreator	Count	Droprate	TrackInfo	SceneId	TaskID
12400	taskitem_xjz_001	Gather0004xjz			1	1	collectinfo_12400	3	38805
12473	taskitem_xjz_021				1		collectinfo_12473	17	38928
12474	taskitem_xjz_022				1		collectinfo_12474	17	38924
12475	taskitem_xjz_023				1		collectinfo_12475	17	38925
12407									
12467	taskitem_xjz_009				1	1	collectinfo_12467	16	38816
12402	taskitem_xjz_003	Box_xjz_002			1		collectinfo_12402	17	38909
12403	taskitem_xjz_004	Box_xjz_002			1		collectinfo_12403	17	38909
12404	taskitem_xjz_005	Box_xjz_002			1		collectinfo_12404	17	38909
12401	taskitem_xjz_002	Box_xjz_002			1		collectinfo_12401	17	38909
12468	taskitem_xjz_010				1	1	collectinfo_12468	16	38817
12469	caiyao20005				5		collectinfo_12469	17	38918
12470	taskitem_xjz_011				1		collectinfo_12470	17	38915
12471	taskitem_xjz_012				1		collectinfo_12471	17	38915
12472	taskitem_xjz_013				1		collectinfo_12472	17	38915
12405	taskitem_xjz_rm_sh_me				1		collectinfo_12405	17	
12460	cropper_10001				10		collectinfo_12460		38815
12461	cropper_20001				10		collectinfo_12461		38815
12462	kuangshi_1001				5		collectinfo_12462		38815
12463	ore_1001				10		collectinfo_12463		38815
12465	tre_1009				10		collectinfo_12465		38815
12466	buliao_1007				2		collectinfo_12466		38815
12476	taskitem_xjz_019				1		collectinfo_12476	17	
12464	kuangshi_1002				10		collectinfo_12464		38815
