STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	NpcId	RefreshMonster	IsNeedCreator	Count	Droprate	TrackInfo	SceneId	TaskID
54752	taskitem_153b	Gather000109b			10	1	collectinfo_54752	10	
54757	taskitem_133b	Gather00089b			1	1	collectinfo_54757	10	
54758	taskitem_170b	Gather00126b			3	1	collectinfo_54758	10	
54754	taskitem_151b	Gather00107b			5	1	collectinfo_54754	10	
54750	taskitem_136b	Gather00092b			5	1	collectinfo_54750	10	
54755	taskitem_156b	Gather00112b			5	1	collectinfo_54755	10	
54753	taskitem_134b	Gather00090b			5	1	collectinfo_54753	10	
54756	taskitem_150b	Gather00106b			5	1	collectinfo_54756	10	
54759	taskitem_172b	Gather00128b			5	1	collectinfo_54759	10	
54751	taskitem_135b	Gather00091b			5	1	collectinfo_54751	10	
