STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	NpcId	RefreshMonster	IsNeedCreator	Count	Droprate	TrackInfo	SceneId	TaskID
44603	taskitem_2zf	Gather0002zf			6	1	collectinfo_44603	22	83152
44602	taskitem_1zf	Gather0001zf			6	1	collectinfo_44602	22	83151
44612	taskitem_12zf	Gather0012zf			6	1	collectinfo_44612	22	
44608	taskitem_4zf	Gather0004zf			6	1	collectinfo_44608	22	83156
44604	taskitem_3zf	Gather0003zf			6	1	collectinfo_44604	22	83153
44610	taskitem_5zf	Gather0005zf			6	1	collectinfo_44610	22	
44628	taskitem_8zf	Gather0008zf			6	1	collectinfo_44628	22	
44629	taskitem_9zf	Gather0009zf			6	1	collectinfo_44629	22	
44617	taskitem_6zf	Gather0006zf			6	1	collectinfo_44617	22	
44631	taskitem_10zf	Gather0010zf			6	1	collectinfo_44631	22	
44632	taskitem_11zf	Gather0011zf			6	1	collectinfo_44632	22	
44620	taskitem_7zf	Gather0007zf			6	1	collectinfo_44620	22	
