STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	NpcId	RefreshMonster	IsNeedCreator	Count	Droprate	TrackInfo	SceneId	TaskID
102	taskitem_049sj	lifeanimalv04001			1	1	collectinfo_102	1	
108	taskitem_yd_007	Gather_yd_002			1	100	collectinfo_108	3	1007
110	taskitem_yd_009	Gather_yd_004			1	100	collectinfo_110	4	1017
111	taskitem_yd_010	Gather_yd_005			1	100	collectinfo_111	16	1022
109	taskitem_yd_008	Gather_yd_003			1	100	collectinfo_109	17	1012
107	taskitem_yd_002	Gather_yd_001			1	100	collectinfo_107	1	1003,1027
106	taskitem_049sj	lifeanimalv04001			3	1	collectinfo_106	16	1056
113	taskitem_050sj	monrv042816			1	1	collectinfo_113	1	
112	taskitem_050sj	monrc047614			1	1	collectinfo_112	16	
114	taskitem_050sj	monrv042816			1	1	collectinfo_114	1	
115	taskitem_050sj	monrv030243			1	1	collectinfo_115	3	
117	taskitem_051sj	monrm079522			1	1	collectinfo_117	11	
116	taskitem_051sj	monrm079523			1	1	collectinfo_116	11	
101	taskitem_049sj	lifeanimalv04001			3	1	collectinfo_101	1	
103	taskitem_049sj	lifeanimalv04001			3	1	collectinfo_103	3	
104	taskitem_049sj	lifeanimalv04001			3	1	collectinfo_104	17	
105	taskitem_049sj	lifeanimalv04001			3	1	collectinfo_105	4	
222	bj_yd03	bjyd013			1	1	collectinfo_222	14	1489
223	bj_yd03	bjyd013			1	1	collectinfo_223	16	1490
224	bj_yd03	bjyd013			1	1	collectinfo_224	17	1491
221	bj_yd03	bjyd013			1	1	collectinfo_221	13	1488
225	jiu_10002				1		collectinfo_225	1	1344
391	book_yd	booknpc_yd_sl			1	1	collectinfo_391	12	1451
392	book_yd	booknpc_yd_wd			1	1	collectinfo_392	11	1452
393	book_yd	booknpc_yd_em			1	1	collectinfo_393	10	1453
394	book_yd	booknpc_yd_gb			1	1	collectinfo_394	6	1454
395	book_yd	booknpc_yd_jyw			1	1	collectinfo_395	5	1455
396	book_yd	booknpc_yd_jlg			1	1	collectinfo_396	8	1456
397	book_yd	booknpc_yd_jzt			1	1	collectinfo_397	7	1457
398	book_yd	booknpc_yd_tm			1	1	collectinfo_398	9	1458
226	qy_yd_002				1		collectinfo_226	1	1211
227	qy_yd_002				1		collectinfo_227	3	1212
228	qy_yd_002				1		collectinfo_228	17	1213
229	qy_yd_002				1		collectinfo_229	4	1214
133	bookyd_hs	booknpcyd_hs			1	1	collectinfo_133	12	1763
125	bookyd_ds	booknpcyd_ds			1	1	collectinfo_125	11	1755
126	bookyd_ds	booknpcyd_ds			1	1	collectinfo_126	12	
127	bookyd_ds	booknpcyd_ds			1	1	collectinfo_127	9	
128	bookyd_ds	booknpcyd_ds			1	1	collectinfo_128	5	
129	bookyd_ds	booknpcyd_ds			1	1	collectinfo_129	6	
130	bookyd_ds	booknpcyd_ds			1	1	collectinfo_130	7	
131	bookyd_ds	booknpcyd_ds			1	1	collectinfo_131	8	
132	bookyd_ds	booknpcyd_ds			1	1	collectinfo_132	10	
134	bookyd_hs	booknpcyd_hs			1	1	collectinfo_134	11	
135	bookyd_hs	booknpcyd_hs			1	1	collectinfo_135	10	
136	bookyd_hs	booknpcyd_hs			1	1	collectinfo_136	6	
137	bookyd_hs	booknpcyd_hs			1	1	collectinfo_137	5	
138	bookyd_hs	booknpcyd_hs			1	1	collectinfo_138	8	
139	bookyd_hs	booknpcyd_hs			1	1	collectinfo_139	7	
140	bookyd_hs	booknpcyd_hs			1	1	collectinfo_140	9	
404	NewWorld_pz				1		collectinfo_404		1843
436	pet_new_ying2_100_line				1		collectinfo_436		1845
400	drug_1001				30		collectinfo_400		1825
406	toxicant_1001				30		collectinfo_406		
407	ore_1001				30		collectinfo_407		
408	tre_1001				30		collectinfo_408		
409	buliao_1001				30		collectinfo_409		
410	kuangshi_1001				30		collectinfo_410		
411	item_newhouse_001				1		collectinfo_411		
401	drug_1002				35		collectinfo_401		1826
417	item_newhouse_001				1		collectinfo_417		
412	toxicant_1002				35		collectinfo_412		
413	ore_1002				35		collectinfo_413		
414	tre_1002				35		collectinfo_414		
415	buliao_1002				35		collectinfo_415		
416	kuangshi_1002				35		collectinfo_416		
402	drug_1003				35		collectinfo_402		1827
423	item_newhouse_001				1		collectinfo_423		
418	toxicant_1003				35		collectinfo_418		
419	ore_1003				35		collectinfo_419		
420	tre_1003				35		collectinfo_420		
421	buliao_1003				35		collectinfo_421		
422	kuangshi_1003				35		collectinfo_422		
403	drug_1004				38		collectinfo_403		1828
428	kuangshi_1004				38		collectinfo_428		
429	item_newhouse_001				1		collectinfo_429		
424	toxicant_1004				38		collectinfo_424		
425	ore_1004				38		collectinfo_425		
426	tre_1004				38		collectinfo_426		
427	buliao_1004				38		collectinfo_427		
405	drug_1002				35		collectinfo_405		1834
435	item_newhouse_001				1		collectinfo_435		
430	toxicant_1002				35		collectinfo_430		
431	ore_1002				35		collectinfo_431		
432	tre_1002				35		collectinfo_432		
433	buliao_1002				35		collectinfo_433		
434	kuangshi_1002				35		collectinfo_434		
437	item_newhouse_002				1		collectinfo_437		
