STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	NpcId	RefreshMonster	Count	CountEx	Droprate	TrackInfo	SceneId	HideNpcID	TaskID
46604				3		1	collectinfo_46604	24		
46605				3		1	collectinfo_46605	24		
46606				3		1	collectinfo_46606	24		
46607				3		1	collectinfo_46607	24		
46608				3		1	collectinfo_46608	24		
46609				3		1	collectinfo_46609	24		
46610				3		1	collectinfo_46610	24		
46611				3		1	collectinfo_46611	24		
46612				3		1	collectinfo_46612	24		
46613				3		1	collectinfo_46613	24		
46614				3		1	collectinfo_46614	24		
46615				3		1	collectinfo_46615	24		
46616				3		1	collectinfo_46616	24		
46617				3		1	collectinfo_46617	24		
46618				3		1	collectinfo_46618	24		
46619				3		1	collectinfo_46619	24		
46620				3		1	collectinfo_46620	24		
46621				3		1	collectinfo_46621	24		
46622				3		1	collectinfo_46622	24		
46623				3		1	collectinfo_46623	24		
46624				3		1	collectinfo_46624	24		
46625				3		1	collectinfo_46625	24		
46626				3		1	collectinfo_46626	24		
46627				3		1	collectinfo_46627	24		
46628				3		1	collectinfo_46628	24		
46629				3		1	collectinfo_46629	24		
46630				3		1	collectinfo_46630	24		
46631				3		1	collectinfo_46631	24		
46632				3		1	collectinfo_46632	24		
46633				3		1	collectinfo_46633	24		
46634				3		1	collectinfo_46634	24		
46635				3		1	collectinfo_46635	24		
46636				3		1	collectinfo_46636	24		
46637				3		1	collectinfo_46637	24		
46638				3		1	collectinfo_46638	24		
46639				3		1	collectinfo_46639	24		
46640				3		1	collectinfo_46640	24		
46641				3		1	collectinfo_46641	24		
46642				3		1	collectinfo_46642	24		
46600	taskitem_050pc	Gather0023pc		5		1	collectinfo_46600	24		83501
46601	taskitem_051pc	Gather0024pc		1		1	collectinfo_46601	24		83502
46602	taskitem_052pc	Gather0025pc		5		1	collectinfo_46602	24		83509
46603	taskitem_053pc	monf072100		1		0.3	collectinfo_46603	24		83514
