STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	NpcId	RefreshMonster	IsNeedCreator	Count	Droprate	TrackInfo	SceneId	TaskID
15260									
15263	taskitem_356	GatherNpc00202			1	1	collectinfo_15263	13	
15251	tre_1006				10		collectinfo_15251		20705
15252	tre_1004				20		collectinfo_15252		20706
15253	fenjie_30004				20		collectinfo_15253		20707
15254	buliao_1004				5		collectinfo_15254		20708
15255	caiyao20001				10		collectinfo_15255		20709
15256	kuangshi_1_1002				30		collectinfo_15256		20710
15257	taskitem_250b	Gather_gmp_014			1	1	collectinfo_15257	541	20716
15258	taskitem_149b	Gather_gmp_015			1	1	collectinfo_15258	541	20717
15259	useitem_gmp_gj006	month_gj001			1	1	collectinfo_15259	541	20718
15261	useitem_gmp_gj007	month_gj002			1	1	collectinfo_15261	541	20719
15262	kuangshi_1_1004				5		collectinfo_15262		20721
15266	item_gumupai_zhangzi_002				3		collectinfo_15266	541	20603
15265	item_gumupai_tuzi_001				3		collectinfo_15265	541	20603
15267					1		collectinfo_15267	541	20604
15268	taskitem_gumu_gj016	Gather_gmp_016			1	1	collectinfo_15268	541	20530
15269	taskitem_gumu_gj015	Gather_gmp_017			1	1	collectinfo_15269	541	20530
15271	taskitem_gumu_doujiu				1		collectinfo_15271		20511
15274	taskitem_gumu_gj016	Gather_gmp_016			1	1	collectinfo_15274	541	
15275	taskitem_gumu_gj015	Gather_gmp_017			1	1	collectinfo_15275	541	
15272	taskitem_gumu_rm_sh_01				1		collectinfo_15272		20523
15276	taskitem_020cc	Gather_gmp_019			1	1	collectinfo_15276	541	20527
15277	taskitem_gumu_rm_sh_02				1		collectinfo_15277		20525
15366	item_yinshibapai_qiyu_008				1		collectinfo_15366		20675
15273	itm_gmp_yufengjiang				1		collectinfo_15273		
15280	taskitem_gumu_bj	Gather_gmpqz_001			1	1	collectinfo_15280	11	20506
15368	item_gumu_zhouchang_002				1		collectinfo_15368	541	20662
15369	item_gumu_zhouchang_003				1		collectinfo_15369	541	20663
15370	item_gumu_zhouchang_004				10		collectinfo_15370	541	20664
15270	itm_gmp_honey				1		collectinfo_15270		20606
15250	item_gumu_zhouchang_001				10		collectinfo_15250	541	20601
15264	item_gumu_zhouchang_001				10		collectinfo_15264	541	20602
15367	item_gumu_zhouchang_008				100		collectinfo_15367	541	20661
15299	item_yinshibapai_qiyu_014				1		collectinfo_15299	541	
15371	item_gumu_chushi_001				1		collectinfo_15371	541	
15372	item_gumu_chushi_002				1		collectinfo_15372	541	
15373	item_gumu_chushi_003				1		collectinfo_15373	541	
15374	item_gumu_smdh_dy				1		collectinfo_15374	541	20690
15333	taskitem_shengshui_rm_sh_02				1		collectinfo_15333	1
