STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	NpcId	RefreshMonster	Count	CountEx	Droprate	TrackInfo	SceneId	HideNpcID	TaskID
41605	taskitem_2	monm070100		3		1	collectinfo_41605	11		
41607	taskitem_2	monm070100		3		1	collectinfo_41607	11		
41608	taskitem_2	monm070100		3		1	collectinfo_41608	11		
41609	taskitem_2	monm070100		3		1	collectinfo_41609	11		
41610	taskitem_2	monm070100		3		1	collectinfo_41610	11		
41611	taskitem_2	monm070100		3		1	collectinfo_41611	11		
41612	taskitem_2	monm070100		3		1	collectinfo_41612	11		
41613	taskitem_2	monm070100		3		1	collectinfo_41613	11		
41614	taskitem_2	monm070100		3		1	collectinfo_41614	11		
41615	taskitem_2	monm070100		3		1	collectinfo_41615	11		
41616	taskitem_2	monm070100		3		1	collectinfo_41616	11		
41617	taskitem_2	monm070100		3		1	collectinfo_41617	11		
41618	taskitem_2	monm070100		3		1	collectinfo_41618	11		
41619	taskitem_2	monm070100		3		1	collectinfo_41619	11		
41620	taskitem_2	monm070100		3		1	collectinfo_41620	11		
41621	taskitem_2	monm070100		3		1	collectinfo_41621	11		
41622	taskitem_2	monm070100		3		1	collectinfo_41622	11		
41623	taskitem_2	monm070100		3		1	collectinfo_41623	11		
41624	taskitem_2	monm070100		3		1	collectinfo_41624	11		
41625	taskitem_2	monm070100		3		1	collectinfo_41625	11		
41626	taskitem_2	monm070100		3		1	collectinfo_41626	11		
41627	taskitem_2	monm070100		3		1	collectinfo_41627	11		
41628	taskitem_2	monm070100		3		1	collectinfo_41628	11		
41629	taskitem_2	monm070100		3		1	collectinfo_41629	11		
41630	taskitem_2	monm070100		3		1	collectinfo_41630	11		
41631	taskitem_2	monm070100		3		1	collectinfo_41631	11		
41632	taskitem_2	monm070100		3		1	collectinfo_41632	11		
41633	taskitem_2	monm070100		3		1	collectinfo_41633	11		
41634	taskitem_2	monm070100		3		1	collectinfo_41634	11		
41635	taskitem_2	monm070100		3		1	collectinfo_41635	11		
41636	taskitem_2	monm070100		3		1	collectinfo_41636	11		
41637	taskitem_2	monm070100		3		1	collectinfo_41637	11		
41638	taskitem_2	monm070100		3		1	collectinfo_41638	11		
41639	taskitem_2	monm070100		3		1	collectinfo_41639	11		
41640	taskitem_2	monm070100		3		1	collectinfo_41640	11		
41641	taskitem_2	monm070100		3		1	collectinfo_41641	11		
41642	taskitem_2	monm070100		3		1	collectinfo_41642	11		
41604	taskitem_hy032	Gather00020hy		1		1	collectinfo_41604	11		85174
41606	taskitem_hy027	Gather00018hy		3		1	collectinfo_41606	11		85155
41600	taskitem_hy028	Gather00017hy		1		1	collectinfo_41600	11		85159
41601	taskitem_hy032	Gather00016hy		1		1	collectinfo_41601	11		85165
41602	taskitem_hy034	Gather00019hy		3		1	collectinfo_41602	11		85172
