STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	NpcId	RefreshMonster	IsNeedCreator	Count	Droprate	TrackInfo	SceneId	TaskID
48725	taskitem_p052	monf093601			10	1	collectinfo_48725	26	84003
48727	taskitem_p053	monf093602			10	1	collectinfo_48727	26	84004
48730	useitem_034p	Gather00018p			1	1	collectinfo_48730	26	84006
48735	taskitem_p059	monf093500			1	0.7	collectinfo_48735	26	84007
48754	taskitem_p069	monf093401			10	1	collectinfo_48754	26	84015
48764	taskitem_p071	Gather00022p			10	1	collectinfo_48764	26	84020
48741	taskitem_p060	Gather00021p			1	1	collectinfo_48741	26	84009
48765	taskitem_p072	Gather00023p			5	1	collectinfo_48765	26	84021
48766	taskitem_p073	Gather00024p			5	1	collectinfo_48766	26	84021
48750	taskitem_p067	monf093305			1	0.5	collectinfo_48750	26	84013
48768	taskitem_p074	Gather00025p			5	1	collectinfo_48768	26	84022
48752	taskitem_p068	monf093301			5	1	collectinfo_48752	26	84014
48759	taskitem_p070	monf093602			5	1	collectinfo_48759	26	84018
