STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	NpcId	RefreshMonster	IsNeedCreator	Count	Droprate	TrackInfo	SceneId	TaskID
15751	item_nlb_mxm02	Gather_nlb_mxm02			1		collectinfo_15751		
15750	item_nlb_mxm01	Gather_nlb_mxm01			1		collectinfo_15750	15	
15754	toxicant_1002				5		collectinfo_15754		21253
15757		npc_nlb_mxm34							
15801	item_nlb_cc_15801				1	100		22	
15800	item_nlb_cc_15800				1	100		22	
15755	drug_1002				5		collectinfo_15755		21253
15752	toxicant_1003				5		collectinfo_15752		
15753	toxicant_1001				5		collectinfo_15753		
15756	drug_1004				5		collectinfo_15756		
15944	duyao10037				5		collectinfo_15944		
15946	yaopin31001				5		collectinfo_15946		
15948	yaopin10043				5		collectinfo_15948		
15942	duyao10011				5		collectinfo_15942		
15951	item_nlb_dy_xh	Gather_nlb_dy_hhcj			10	1	collectinfo_15951	563	21354
15952	item_nlb_dy_zw				10	1	collectinfo_15952	563	21354
15953	item_nlb_ww26_full				1		collectinfo_15953		21323
15760	item_nlb_ww29	npc_nlb_ww05			1		collectinfo_15760	9	
15950	item_nlb_hh_lotus	npc_nlb_lotus_manager01			1		collectinfo_15950	563	21334
15941	item_nlb_butterfly01	flynpc_nlb_butterfly01			5		collectinfo_15941	563	21333
15954	item_nlb_butterfly02	flynpc_nlb_butterfly02			5		collectinfo_15954	563	21333
15955	item_nlb_butterfly03	flynpc_nlb_butterfly03			5		collectinfo_15955	563	21333
15956	item_nlb_butterfly04	flynpc_nlb_butterfly04			5		collectinfo_15956	563	21333
15758	item_nlb_ww28	npc_nlb_ww03			1		collectinfo_15758	15	21280
15759	item_nlb_ww30	npc_nlb_ww16			1		collectinfo_15759	15	21281
15780	item_nlb_ww28	npc_nlb_ww03			1		collectinfo_15780	15	21282
15943	item_nlb_cc_15847	GatherNpc_nlb_cc_15851			1		collectinfo_15943	565	21320
15945	item_nlb_cc_15848	GatherNpc_nlb_cc_15852			1		collectinfo_15945	565	21320
15947	item_nlb_cc_15849	GatherNpc_nlb_cc_15853			1		collectinfo_15947	565	21320
15949	item_nlb_cc_15850	GatherNpc_nlb_cc_15854			1		collectinfo_15949	565	21320
15957	item_nlb_cc_15957	GatherNpc_nlb_cc_01			1		collectinfo_15957	565	21336
15958	item_nlb_cc_15958	GatherNpc_nlb_cc_02			1		collectinfo_15958	565	21365
15959	item_nlb_cc_15959	GatherNpc_nlb_cc_03			1		collectinfo_15959	565	
15960	item_nlb_cc_15960	GatherNpc_nlb_cc_04			1		collectinfo_15960	565	
15961	item_nlb_cc_15961	GatherNpc_nlb_cc_05			1		collectinfo_15961	565	
15962	item_nlb_cc_15962	GatherNpc_nlb_cc_06			1		collectinfo_15962	565	
