STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	NpcId	RefreshMonster	HideNpcID	Count	Droprate	TrackInfo	SceneId	TaskID
50001	key_qy_gb008	Gather_qy_gb001			10	1	collectinfo_50001	6	17602
50005	key_qy_gb301_an01	Gather_qy_gb302_an01			1	1	collectinfo_50005	6	17610
50006	key_qy_gb301_an02	Gather_qy_gb302_an02			1	1	collectinfo_50006	6	17610
50007	key_qy_gb301_an03	Gather_qy_gb302_an03			1	1	collectinfo_50007	6	17610
50002	animal_02033				10	lifeanimalv04001	collectinfo_50002		17605
50003	jiu_10002				2		collectinfo_50003		17606
50008	key_qy_gb302_bang	Gather_qy_gb302_bang			1	1	collectinfo_50008	62	17611
50009	key_qy_gbsm_lp22				1		collectinfo_50009		17618
50010	key_qy_gb301_lingpai				1		collectinfo_50010		17609
50011	key_qy_gb302_lingpai				1		collectinfo_50011		17612
50012	key_qy_gb303_lingpai				1		collectinfo_50012		17616
50013	key_qy_gb304_lingpai				1		collectinfo_50013		17619
50014	key_qy_gb401_xin				1		collectinfo_50014		17621
50015	key_qy_gb402_xin				1		collectinfo_50015		17622
50016	key_qy_gb403_xin				1		collectinfo_50016		17623
50017	key_qy_gb404_xin				1		collectinfo_50017		17624
50018	key_qy_gb405_xin				1		collectinfo_50018		17625
50030	key_qy_gb401_huo	Gather_qy_gb401_huo			3	1	collectinfo_50030	6	17636
50020	key_qy_gb413_xin				3		collectinfo_50020		17632
50045	tre_1003				10		collectinfo_50045		
50021	key_qy_gb413_cao	Gather_qy_gb413_cao			1	1	collectinfo_50021	6	17633
50004	animal_02028	lifeanimalm02001			10		collectinfo_50004		
50041	kuangshi_1003				3		collectinfo_50041		17708
50042	drug_1003				3		collectinfo_50042		17708
50043	buliao_1003				3		collectinfo_50043		17708
50044	ore_1003				3		collectinfo_50044		17708
50031	yaopin10241				3		collectinfo_50031		17639
50033	yaopin10230				6		collectinfo_50033		17634
50034	yaopin10115				6		collectinfo_50034		17634
50019	key_qy_gb408_xin				1		collectinfo_50019		
50032	yaopin10215				3		collectinfo_50032		17639
50022	key_qy_gb304_shu				1	1	collectinfo_50022		17617
50040	key_qy_tem001_xin				1		collectinfo_50040		17703
