STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	NpcId	RefreshMonster	IsNeedCreator	Count	Droprate	TrackInfo	SceneId	TaskID
31305					1	1			
31321					1	1			
31309	TaskItemClone_001033				5	0.5		9	5007
31310	TaskItemClone_001034				5	0.5		9	5007
31353	TaskItemClone_001031	funnpcclone001031			1	0.8	collectinfo_31353	17	5002
31364	TaskItemClone_001031	funnpcclone001031			1	0.8	collectinfo_31364	17	
31385	TaskItemClone_001033	enchou_clone01_03			5	0.8	collectinfo_31385	9	
31352							collectinfo_31352		
31351	TaskItemClone_001030	GatherClone001012			1	1	collectinfo_31351	17	
31302	TaskItemClone_001031	funnpcclone001031			1	1	collectinfo_31302	17	
31382									
31301									
31303									
31362	TaskItemClone_001036	GatherClone001011			1	1	collectinfo_31362	27	5005
31383	TaskItemClone_001034	enchou_clone01_02			3	0.8	collectinfo_31383	9	
31384	TaskItemClone_001033	enchou_clone01_03			3	0.8	collectinfo_31384	9	
