STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	NpcId	RefreshMonster	Count	CountEx	Droprate	TrackInfo	SceneId	HideNpcID	TaskID
51753				3		1	collectinfo_51753	7		
51754				3		1	collectinfo_51754	7		
51755				3		1	collectinfo_51755	7		
51756				3		1	collectinfo_51756	7		
51757				3		1	collectinfo_51757	7		
51758				3		1	collectinfo_51758	7		
51759				3		1	collectinfo_51759	7		
51760				3		1	collectinfo_51760	7		
51761				3		1	collectinfo_51761	7		
51762				3		1	collectinfo_51762	7		
51763				3		1	collectinfo_51763	7		
51764				3		1	collectinfo_51764	7		
51765				3		1	collectinfo_51765	7		
51766				3		1	collectinfo_51766	7		
51767				3		1	collectinfo_51767	7		
51768				3		1	collectinfo_51768	7		
51769				3		1	collectinfo_51769	7		
51770				3		1	collectinfo_51770	7		
51771				3		1	collectinfo_51771	7		
51772				3		1	collectinfo_51772	7		
51773				3		1	collectinfo_51773	7		
51774				3		1	collectinfo_51774	7		
51775				3		1	collectinfo_51775	7		
51776				3		1	collectinfo_51776	7		
51777				3		1	collectinfo_51777	7		
51778				3		1	collectinfo_51778	7		
51779				3		1	collectinfo_51779	7		
51780				3		1	collectinfo_51780	7		
51781				3		1	collectinfo_51781	7		
51782				3		1	collectinfo_51782	7		
51783				3		1	collectinfo_51783	7		
51784				3		1	collectinfo_51784	7		
51785				3		1	collectinfo_51785	7		
51786				3		1	collectinfo_51786	7		
51787				3		1	collectinfo_51787	7		
51788				3		1	collectinfo_51788	7		
51789				3		1	collectinfo_51789	7		
51790				3		1	collectinfo_51790	7		
51791				3		1	collectinfo_51791	7		
51792				3		1	collectinfo_51792	7		
51750	taskitem_033sj	monm031501		1		1	collectinfo_51750	7		84508
51751	taskitem_034sj	monm031101		1		1	collectinfo_51751	7		84511
51752	taskitem_037sj	monm031300		1		1	collectinfo_51752	7		84516
