STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	NpcId	RefreshMonster	HideNpcID	Count	Droprate	TrackInfo	SceneId	TaskID
58301	kuangshi_1_1002				5		collectinfo_58301		86800
58302	tre_1001				10		collectinfo_58302		86800
58304	kuangshi_1_1001				10		collectinfo_58304		86805
58303	animal_02045				5		collectinfo_58303		86805
58307	taskitemyxc_007	GatherNpcyxc_003			5	1	collectinfo_58307	5	86817
58308	taskitemyxc_008	GatherNpcyxc_004			5	1	collectinfo_58308	5	86817
58309	taskitemyxc_009	GatherNpcyxc_005			5	1	collectinfo_58309	5	86817
58305	buliao_1001				20		collectinfo_58305		86806
58306	tre_1001				10		collectinfo_58306		86806
58311	tre_1002				5		collectinfo_58311		86811
58310	fish_10003				10		collectinfo_58310		86811
58312	taskitemyxc_010	monrm013909			1	1	collectinfo_58312		86823
