STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	NpcId	RefreshMonster	IsNeedCreator	Count	Droprate	TrackInfo	SceneId	TaskID
39800	taskitem_p051	Gather00014p			10	1	collectinfo_39800	17	82153
39804	taskitem_p049	Gather00016p			5	1	collectinfo_39804	17	82159
39805	taskitem_p050	Gather00017p			10	1	collectinfo_39805	17	82160
39809	taskitem_p057	monc052100			1	1	collectinfo_39809	17	82168
39803	taskitem_p056	monc052401			1	0.7	collectinfo_39803	17	82158
39808	taskitem_p055	monc052700			1	0.7	collectinfo_39808	17	82167
39801	taskitem_p063	monc052102			5	0.5	collectinfo_39801	17	82154
39802	taskitem_p064	monc052101			3	0.5	collectinfo_39802	17	82155
39807	taskitem_p048	Gather00020p			1	1	collectinfo_39807	17	82166
39806	taskitem_p058	Gather00019p			10	1	collectinfo_39806	17	82165
