STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	NpcId	RefreshMonster	HideNpcID	Count	Droprate	TrackInfo	SceneId	TaskID
49000	key_qy_jy109_yupei				1	1	collectinfo_49000	5	
49001	key_qy_jy105_yishu	Gather_qy_jy105_yishu			1	1	collectinfo_49001	5	17404
49003	key_qyjysm_mil11				1		collectinfo_49003		17412
49004	key_qyjysm_mil22				1		collectinfo_49004		17413
49005	key_qyjysm_mil33				1		collectinfo_49005		17414
49006	key_qyjysm_mil44				1		collectinfo_49006		17415
49008									
49012	key_qyjysm_rzs				4		collectinfo_49012		17418
49013									
49015	key_qyjysm_gj				1				
49016	key_qyjysm_gj				1		collectinfo_49016		17420
49019	key_qyjysm_longxi				4		collectinfo_49019		
49020	key_qyjysm_longxi				4		collectinfo_49020		17423
49025	key_qyjysm_shigu				1		collectinfo_49025		17427
49009	yaopin10203				4		collectinfo_49009		17431
49010	yaopin10043				4		collectinfo_49010		17431
49011	yaopin10018				4		collectinfo_49011		17431
49002	duyao10283				5		collectinfo_49002		
49030	key_qyjysm_wang				1		collectinfo_49030		17436
49033									
49032	key_qyjysm_wabq				1		collectinfo_49032		17438
49034	key_qyjysm_bingqi				1		collectinfo_49034		17438
49026	caiyao10072				4		collectinfo_49026		17429
49017	key_qyjysm_cmf				1		collectinfo_49017		17423
49018	key_qyjysm_miyao				1		collectinfo_49018		17423
49035	key_qyjysm_jiech				1		collectinfo_49035		
49031	key_qyjysm_ququ				1		collectinfo_49031		17436
49014	key_qyjysm_gbyf				1		collectinfo_49014		17420
49007	yaopin10229				4		collectinfo_49007		17431
49021	duyao10093				1		collectinfo_49021		17432
49022	duyao10183				1		collectinfo_49022		17432
49024	duyao10076				1		collectinfo_49024		17432
49028	key_qyjysm_ciqi1				1		collectinfo_49028		
49029	key_qyjysm_ciqi2				1		collectinfo_49029		
49037	key_qyjysm_qhcsb1				1		collectinfo_49037		
49036	key_qyjysm_wenshu				1		collectinfo_49036		17430
49023	duyao10087				1		collectinfo_49023		17432
49027	duyao10245				5		collectinfo_49027		17411
