STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	NpcId	RefreshMonster	IsNeedCreator	Count	Droprate	TrackInfo	SceneId	TaskID
8750	caiyao10032				1		collectinfo_8750		49801
8751	caiyao10091				1		collectinfo_8751		49801
8752	caiyao10060				1		collectinfo_8752		49801
8753	caiyao10136				1		collectinfo_8753		49801
8754	caiyao10146				1		collectinfo_8754		49801
8755	caiyao10154				1		collectinfo_8755		49801
8756	caiyao10156				1		collectinfo_8756		49801
8757	caiyao10175				1		collectinfo_8757		49801
8758	caiyao10182				1		collectinfo_8758		49801
8759	caiyao10184				1		collectinfo_8759		49801
8760	hcitem_0301029				1		collectinfo_8760		49801
8761	hcitem_0301034				1		collectinfo_8761		49801
8762	hcitem_0301036				1		collectinfo_8762		49801
8763	hcitem_0301037				1		collectinfo_8763		49801
8764	hcitem_0301052				1		collectinfo_8764		49801
8765	hcitem_0301057				1		collectinfo_8765		49801
8766	hcitem_0301060				1		collectinfo_8766		49801
8767	hcitem_0301077				1		collectinfo_8767		49801
8768	hcitem_0301083				1		collectinfo_8768		49801
8769	hcitem_0301090				1		collectinfo_8769		49801
8770	hcitem_0301196				1		collectinfo_8770		49801
8771	hcitem_0301199				1		collectinfo_8771		49801
8772	hcitem_0301137				1		collectinfo_8772		49801
8773	hcitem_ys_qixue_01				1		collectinfo_8773		49801
8774	hcitem_ys_qixue_02				1		collectinfo_8774		49801
8775	hcitem_ys_qixue_03				1		collectinfo_8775		49801
8776	hcitem_ys_qixue_04				1		collectinfo_8776		49801
8777	hcitem_ys_neili_01				1		collectinfo_8777		49801
8778	hcitem_ys_neili_02				1		collectinfo_8778		49801
8779	hcitem_ys_neili_03				1		collectinfo_8779		49801
8780	hcitem_ys_neili_04				1		collectinfo_8780		49801
8781	hcitem_ys_shuxing_01				1		collectinfo_8781		49801
8782	hcitem_ys_shuxing_02				1		collectinfo_8782		49801
8783	hcitem_ys_shuxing_03				1		collectinfo_8783		49801
8784	hcitem_ys_shuxing_04				1		collectinfo_8784		49801
8794	hcitem_ds_shuxing_01				1		collectinfo_8794		49801
8795	hcitem_ds_shuxing_02				1		collectinfo_8795		49801
8796	hcitem_ds_shuxing_03				1		collectinfo_8796		49801
8797	hcitem_ds_shuxing_04				1		collectinfo_8797		49801
8798	hcitem_ds_tumo_01				1		collectinfo_8798		49801
8799	hcitem_ds_tumo_02				1		collectinfo_8799		49801
8800	hcitem_ds_tumo_03				1		collectinfo_8800		49801
8801	hcitem_ds_tumo_04				1		collectinfo_8801		49801
8802	duyao10012				5		collectinfo_8802		49801
8803	duyao10037				5		collectinfo_8803		49801
8804	duyao10066				5		collectinfo_8804		49801
8805	duyao10240				5		collectinfo_8805		49801
8806	duyao90006				5		collectinfo_8806		49801
8807	duyao31001				5		collectinfo_8807		49801
