STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	NpcId	RefreshMonster	IsNeedCreator	Count	Droprate	TrackInfo	SceneId	TaskID
34632	taskitem_192sl	Gather0082sl		1	5	1	collectinfo_34632	4	80928
34631	taskitem_186sl	Gather0076sl		1	1	1	collectinfo_34631	4	80927
34630	taskitem_163sl	monv010203			1	0.6	collectinfo_34630	4	80926
34635	taskitem_173sl	monv010500			5	0.6	collectinfo_34635	4	80931
34634	taskitem_164sl	monv012102			5	0.6	collectinfo_34634	4	80930
34627	taskitem_138sl	monv010700			6	0.8	collectinfo_34627	4	80923
34626	taskitem_194sl	Gather0097sl		1	1	0.8	collectinfo_34626	4	80922
34622	taskitem_53sl	Gather0002sl		1	1	1	collectinfo_34622	4	80918
34621	taskitem_71sl	Gather0020sl		1	5	1	collectinfo_34621	4	80917
34620	taskitem_32sl	monv010500			1	0.3	collectinfo_34620	4	80916
34619	taskitem_80sl	monv011303			5	0.5	collectinfo_34619	4	80915
34618	taskitem_60sl	monv010700			1	0.2	collectinfo_34618	4	80914
34617	taskitem_214sl	monv010200			1	1	collectinfo_34617	4	80913
34616	taskitem_206sl	monv010600			1	1	collectinfo_34616	4	80912
34615	taskitem_207sl	monv011401			1	1	collectinfo_34615	4	80911
34613	taskitem_62sl	monv013700			1	1	collectinfo_34613	4	80909
34611	taskitem_48sl	monv011601			5	1	collectinfo_34611	4	80907
34612	taskitem_204sl	monv013500			1	0.5	collectinfo_34612	4	80908
34609	taskitem_193sl	monv012400				0.5	collectinfo_34609	4	80887
34606	taskitem_75sl	Gather0024sl			1	1	collectinfo_34606	4	80884
34601	taskitem_96sl	Gather0045sl			1	1	collectinfo_34601	4	80946
34600	taskitem_46sl	Gather0104sl		1	1	1	collectinfo_34600	4	80878
34623	taskitem_93sl	Gather0042sl		1	1	1	collectinfo_34623	4	
34624							collectinfo_34624	4	
34607	taskitem_17sl	monv013200			1	0.8	collectinfo_34607	4	
34608	taskitem_186sl	Gather0076sl		1	1	1	collectinfo_34608	4	80886
34614	taskitem_170b	monv011400			1	1	collectinfo_34614	4	80910
34664	taskitem_85sl	Gather0034sl		1	1	1	collectinfo_34664	4	80889
34665	taskitem_86sl	Gather0035sl		1	1	1	collectinfo_34665	4	80889
34666	taskitem_176sl	Gather0066sl		1	1	1	collectinfo_34666	4	80890
34667	taskitem_188sl	Gather0078sl		1	1	1	collectinfo_34667	4	80890
34668	taskitem_73sl	Gather0022sl		1	1	1	collectinfo_34668	4	80891
34669	taskitem_74sl	Gather0023sl		1	1	1	collectinfo_34669	4	80891
34625	taskitem_82sl	Gather0031sl		1	10	1	collectinfo_34625	4	80921
34629	taskitem_151sl	monv010600			10	0.7	collectinfo_34629	4	80925
34636	taskitem_93sl	Gather0010zh		1	1	1	collectinfo_34636	4	80919
34633	taskitem_169sl	Gather0011zh		1	1	1	collectinfo_34633	4	80929
34676	taskitem_186sl	Gather0076sl			1	1	collectinfo_34676	4	
34675	taskitem_183sl	Gather0073sl			1	1	collectinfo_34675	4	
34628	taskitem_185sl	Gather0075sl		1	1	1	collectinfo_34628	4	80924
34605	taskitem_39sl	monv010603			1	1	collectinfo_34605	4	80883
34610	taskitem_164sl	monv010203		1	1	1	collectinfo_34610	4	
34671	taskitem_190sl	Gather0080sl		1	1	1	collectinfo_34671	4	
34670	taskitem_169sl	Gather0059sl		1	1	1	collectinfo_34670	4	
34672	taskitem_65sl	Gather0014sl			1	1	collectinfo_34672	4	80894
34673	taskitem_58sl	Gather0007sl			1	1	collectinfo_34673	4	80894
34674	taskitem_135sl	Gather0061sl			1	1	collectinfo_34674	4	80895
34677	taskitem_289b	Gather00209b			1	1	collectinfo_34677	4	80896
34678	taskitem_290b	monv012202			1	1	collectinfo_34678	4	
