STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	NpcId	RefreshMonster	IsNeedCreator	Count	Droprate	TrackInfo	SceneId	TaskID
54829	taskitem_165b	Gather00121b			1	1	collectinfo_54829	10	85114
54825	taskitem_169b	Gather00125b			5	1	collectinfo_54825	10	85110
54826	taskitem_168b	Gather00124b			5	1	collectinfo_54826	10	85111
54827	taskitem_167b	Gather00123b			5	1	collectinfo_54827	10	85112
54833	taskitem_163b	Gather00119b			5	1	collectinfo_54833	10	85118
54828	taskitem_166b	Gather00122b			5	1	collectinfo_54828	10	85113
54834	taskitem_146b	Gather00102b			5	1	collectinfo_54834	10	85119
54831	taskitem_158b	Gather00114b			5	1	collectinfo_54831	10	85116
54830	taskitem_161b	Gather00117b			5	1	collectinfo_54830	10	85115
54832	taskitem_157b	Gather00113b			5	1	collectinfo_54832	10	85117
