STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	NpcId	RefreshMonster	IsNeedCreator	Count	Droprate	TrackInfo	SceneId	TaskID
12799	taskitem_yhgbhg_01				1	1	collectinfo_12799	281	39250
12623	taskitem_yhgbhg_01				1	1	collectinfo_12623	281	39234
12622	taskitem_yh_015				1	1	collectinfo_12622	281	39240
12618	taskitem_yh_010	Gather_yhg_005			3	1	collectinfo_12618	281	39233
12617	taskitem_yh_009				1	1	collectinfo_12617	281	39232
12616	taskitem_yh_004	Gather_yhg_001			1	1	collectinfo_12616	281	39207
12600	taskitem_yh_001				10	1	collectinfo_12600	281	39206
12791	taskitem_yh_015				1	1	collectinfo_12791	281	39259
12790	taskitem_yh_015				1	1	collectinfo_12790	281	39260
12789	taskitem_yh_015				1	1	collectinfo_12789	281	39261
12796	taskitem_yhgbhg_01				1	1	collectinfo_12796	281	39251
12625	taskitem_yh_016				1	1	collectinfo_12625	281	39242
12626	taskitem_yh_017				1	1	collectinfo_12626	281	39242
12627	taskitem_yh_018				1	1	collectinfo_12627	281	39242
12628	taskitem_yh_019				1	1	collectinfo_12628	281	39242
12700	animal_02039				20		collectinfo_12700	281	39450
12701	animal_02041				20		collectinfo_12701	281	39451
12702	animal_02045				20		collectinfo_12702	281	39452
12703	buliao_1001				20		collectinfo_12703	281	39453
12704	buliao_1002				20		collectinfo_12704	281	39454
12705	buliao_1012				20		collectinfo_12705	281	39455
12706	buliao_1013				20		collectinfo_12706	281	39456
12707	buliao_1014				20		collectinfo_12707	281	39457
12708	buliao_1015				20		collectinfo_12708	281	39458
12709	caiyao20001				20		collectinfo_12709	281	39459
12710	caiyao20002				20		collectinfo_12710	281	39460
12711	cropper_10001				20		collectinfo_12711	281	39461
12712	cropper_10002				20		collectinfo_12712	281	39462
12713	cropper_10003				20		collectinfo_12713	281	39463
12714	cropper_40007				20		collectinfo_12714	281	39464
12715	cropper_20001				20		collectinfo_12715	281	39465
12716	cropper_20002				20		collectinfo_12716	281	39466
12717	cropper_40005				20		collectinfo_12717	281	39467
12718	cropper_40007				20		collectinfo_12718	281	39468
12719	cropper_40009				20		collectinfo_12719	281	39469
12720	cropper_40013				20		collectinfo_12720	281	39470
12721	cropper_40015				20		collectinfo_12721	281	39471
12722	cropper_40016				20		collectinfo_12722	281	39472
12723	cropper_40017				20		collectinfo_12723	281	39473
12724	cropper_40019				20		collectinfo_12724	281	39474
