STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	NpcId	RefreshMonster	Count	CountEx	Droprate	TrackInfo	SceneId	HideNpcID	TaskID
51676				3		1	collectinfo_51676	7		
51677				3		1	collectinfo_51677	7		
51678				3		1	collectinfo_51678	7		
51679				3		1	collectinfo_51679	7		
51680				3		1	collectinfo_51680	7		
51681				3		1	collectinfo_51681	7		
51682				3		1	collectinfo_51682	7		
51683				3		1	collectinfo_51683	7		
51684				3		1	collectinfo_51684	7		
51685				3		1	collectinfo_51685	7		
51686				3		1	collectinfo_51686	7		
51687				3		1	collectinfo_51687	7		
51688				3		1	collectinfo_51688	7		
51689				3		1	collectinfo_51689	7		
51690				3		1	collectinfo_51690	7		
51691				3		1	collectinfo_51691	7		
51692				3		1	collectinfo_51692	7		
51693				3		1	collectinfo_51693	7		
51694				3		1	collectinfo_51694	7		
51695				3		1	collectinfo_51695	7		
51696				3		1	collectinfo_51696	7		
51697				3		1	collectinfo_51697	7		
51698				3		1	collectinfo_51698	7		
51699				3		1	collectinfo_51699	7		
51700				3		1	collectinfo_51700	7		
51701				3		1	collectinfo_51701	7		
51702				3		1	collectinfo_51702	7		
51703				3		1	collectinfo_51703	7		
51704				3		1	collectinfo_51704	7		
51705				3		1	collectinfo_51705	7		
51706				3		1	collectinfo_51706	7		
51707				3		1	collectinfo_51707	7		
51708				3		1	collectinfo_51708	7		
51709				3		1	collectinfo_51709	7		
51710				3		1	collectinfo_51710	7		
51711				3		1	collectinfo_51711	7		
51712				3		1	collectinfo_51712	7		
51713				3		1	collectinfo_51713	7		
51714				3		1	collectinfo_51714	7		
51715				3		1	collectinfo_51715	7		
51716				3		1	collectinfo_51716	7		
51717				3		1	collectinfo_51717	7		
51675	taskitem_139y	Gather70045y		5		1	collectinfo_51675	7		
