STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	NpcId	RefreshMonster	Count	CountEx	Droprate	TrackInfo	SceneId	HideNpcID	TaskID
46804				3		1	collectinfo_46804	24		
46805				3		1	collectinfo_46805	24		
46806				3		1	collectinfo_46806	24		
46807				3		1	collectinfo_46807	24		
46808				3		1	collectinfo_46808	24		
46809				3		1	collectinfo_46809	24		
46810				3		1	collectinfo_46810	24		
46811				3		1	collectinfo_46811	24		
46812				3		1	collectinfo_46812	24		
46813				3		1	collectinfo_46813	24		
46814				3		1	collectinfo_46814	24		
46815				3		1	collectinfo_46815	24		
46816				3		1	collectinfo_46816	24		
46817				3		1	collectinfo_46817	24		
46818				3		1	collectinfo_46818	24		
46819				3		1	collectinfo_46819	24		
46820				3		1	collectinfo_46820	24		
46821				3		1	collectinfo_46821	24		
46822				3		1	collectinfo_46822	24		
46823				3		1	collectinfo_46823	24		
46824				3		1	collectinfo_46824	24		
46825				3		1	collectinfo_46825	24		
46826				3		1	collectinfo_46826	24		
46827				3		1	collectinfo_46827	24		
46828				3		1	collectinfo_46828	24		
46829				3		1	collectinfo_46829	24		
46830				3		1	collectinfo_46830	24		
46831				3		1	collectinfo_46831	24		
46832				3		1	collectinfo_46832	24		
46833				3		1	collectinfo_46833	24		
46834				3		1	collectinfo_46834	24		
46835				3		1	collectinfo_46835	24		
46836				3		1	collectinfo_46836	24		
46837				3		1	collectinfo_46837	24		
46838				3		1	collectinfo_46838	24		
46839				3		1	collectinfo_46839	24		
46840				3		1	collectinfo_46840	24		
46841				3		1	collectinfo_46841	24		
46842				3		1	collectinfo_46842	24		
46802	taskitem_003kh	monf071103		3		1	collectinfo_46802	24		83608
46800	taskitem_001kh	Gather0001kh		3		1	collectinfo_46800	24		83601
46803	taskitem_004kh	Gather0003kh		4		1	collectinfo_46803	24		
46801	taskitem_002kh	w		3		1	collectinfo_46801	24		83607
